,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53
MACCS_74,0.027965444196031187,0.018175004893130155,-0.09602713373751254,0.0891537789924352,-0.08934268092244912,0.01871550891438064,0.09849829571647678,0.045478684658775415,-0.0627303679150896,-0.02844162320132768,-0.06293404168479895,0.0048916664278065665,-0.16285612660754817,0.00937540576647115,-0.025569817487893113,-0.18976205320051293,-0.06971166272452987,0.23586705860040058,-0.14179713222816895,-0.05947851115704207,0.11251666395999405,0.11128424305250348,0.05657829538899591,-0.2363635361725842,0.03588545633997691,-0.011314868530481692,0.018901541915736522,0.032614522684335984,0.05027003394892329,-0.025850128324309954,0.22931158010974806,-0.1529016118434955,0.03816737804908186,-0.050218593577314424,-0.08171596668187008,0.22169630735163237,0.04681168788203331,-0.009072917389582727,0.09344172844068654,-0.06143771193617116,-0.12111009825458423,0.11267906335718257,-0.003523057036270351,-0.029538059416218374,0.00890432930889929,0.14243791038526585,0.05561517849123833,0.14006065651175592,-0.010344038627036253,0.14752103528476823,0.0009628478974143331,-0.12845658913020236,0.035870146850098705
MACCS_75,-0.16170146666779034,0.02881647827903096,-0.15998542083954925,-0.05987340527180331,0.03411501293916164,-0.03735326224379883,-0.030626203228949274,-0.04298862689315663,-0.0014553227988679468,0.005060555336196357,0.06144988588907773,-0.10539941814099113,0.08504299549488739,0.11787430556064588,-0.09185553743992844,-0.011749268945209931,-0.02368447048245859,-0.0869618760966413,-0.020867964803516707,-0.0639528987162922,0.003022239189855766,0.02673564408069591,0.03863366895225581,0.0546325496672494,0.027570000324336718,-0.026968102934942246,-0.054959798142353994,-0.02714740248878173,-0.11137380211303952,0.10062014372780718,0.09282184643025015,0.07851867269959349,-0.012449420781762862,0.03797344895113971,0.07007664399801385,0.05647425590567986,-0.06669086767868718,-0.044797331252290816,-0.08629928232344279,0.12221010975896257,0.03022712897835867,-0.025041926453848964,-0.11622995065858058,0.1523655176169718,0.020523439240709665,0.028420404332747187,0.026191006466561043,0.07113559376278289,0.10239919164144351,0.06788952485057617,0.016829297458974574,0.020025538711062545,0.1268530842546828
MACCS_76,0.08614554812250294,0.03570874684841999,-0.037869775015285496,-0.09292712503148039,-0.006436130072551066,0.08704652645978968,0.1849015154651487,-0.08551065105753225,0.02728355863709296,0.035058289701921416,0.12526759643799118,0.18576655011211532,0.05480895018740116,0.0005837169789527283,-0.0005482291469405941,-0.13576999762766004,-0.0814553490515054,-0.0001128455118731761,0.19518873114048596,0.10665515613166585,-0.0246225650419217,-0.009078804974204727,-0.08234736327246964,0.08106229295667096,-0.046356606467224205,0.15958593757119258,-0.033035589568665084,0.018492639735990905,0.028681318827731672,-0.04637456433110517,-0.0642914939951165,-0.08398503599131227,-0.008038374312848331,-0.17189967561128527,0.14986021734969518,0.0593625874401339,-0.0703319736729336,-0.13067922336921067,0.07979206258388108,0.10013943449197524,0.10200771884002025,0.0739761539586589,-0.046903566275200224,0.14182878121198317,-0.04159559153500931,-0.02424236432636436,0.09299868166730904,0.0013859372625387514,0.03280885427434554,0.04877033230048794,0.046075093099703354,-0.06584588577606121,0.14655427208426838
MACCS_77,-0.191325796837924,0.032522008194211756,-0.09572555719782182,-0.013695515283877354,-0.03217340413901084,0.04673071729191504,0.036599523536371525,-9.894841769185388e-05,-0.027231697294168803,-0.10184040679606947,0.13715960894529533,0.014852896574101325,0.0787079199973728,-0.013202789254353524,0.04724475975580401,-0.056910715836776454,-0.05707999339163149,0.10367545648487059,0.039268567570824954,-0.04709443544022625,-0.07994253811871743,-0.054274079639465775,0.13257177962685213,-0.08789359269316256,-0.00039842067983098667,0.03942485421924523,-0.015927240251486147,-0.06284246338017792,0.03133623928385976,-0.02261344658246411,-0.017270794069224354,0.04996135195192866,0.12257316190740869,-0.06771203433123715,0.05066566539923428,0.05146162709907717,-0.02034702381303927,-0.03567662753342399,-0.08420282071886392,-0.004095886928260198,-0.04559313974112397,0.033069233569530274,-0.07421531865392743,-0.07927161717438512,0.10602465068563306,-0.030207696952737232,0.009978861209642368,0.039739131873234426,-0.03441123764546632,0.048009010701538235,0.04699477584868799,-0.10432824975675661,0.035155081077347446
MACCS_78,-0.08672276601652207,-0.0008192159917963351,-0.0456260045333718,0.08366119161587197,-0.20672553588944975,-0.005122344038369822,0.04297430002806231,-0.02512789378214795,0.14696722281111654,0.1478804508331794,0.054815298120072936,-0.013736853404733554,0.09056722745591926,-0.02619913927244962,-0.016230897785853852,-0.08462008007757499,0.02189992480234705,0.03516450180785833,0.07951554131710585,0.11545834681808481,-0.09282807076667181,-0.011416369222097072,-0.09485410692038075,-0.020312282339885922,0.1241438047465656,-0.07544454599224391,0.23745392858249897,-0.0472967393120105,-0.07783777828830077,-0.058142408628301716,0.05634483888577813,0.03316347570866798,0.09724554049760116,0.0912848518222441,-0.043526271155332336,-0.015072883314888024,-0.11988879228468499,-0.043403558296351785,0.012102434805346615,-0.059695459966542776,-0.11692351322623037,0.03264604445553981,-0.11306764022194693,-0.0067072266148485715,-0.09722988457703802,-0.15865461622958532,0.0687614202038371,-0.08581166158591025,-0.002540757317153676,0.044119044311191916,-0.017461612929590354,-0.011233753943324164,-0.14041473274869798
MACCS_79,-0.057165667243199846,0.11950811509125779,-0.08445657056009939,-0.11050789849637702,0.046366177715862114,-0.12061093290034902,0.05889687282587945,0.11365066461572648,0.09357837448823539,-0.13106281246027096,0.06787602311466764,-0.05221359122479742,-0.005270940860945819,-0.08094008248246677,-0.0700299945053626,-0.031677048399215875,0.12065519703188292,-0.002831821801989147,-0.01799986084249351,0.022277814544388937,0.0008856344937511612,-0.17556575782488593,0.06041510285072023,0.2230141973644585,0.1298111104619958,-0.06708542700039394,0.07848307612457586,-0.0892495339312034,-0.015104041321117579,-0.04377246579144383,0.039228597599168635,0.03010404951999965,-0.10624043865174013,0.028308395819772316,-0.0075608238384383235,0.10410339823871469,-0.10723418121820116,0.03184042432218969,-0.01406006115272401,-0.025550339281940504,0.11518362825073851,0.13562911726269328,0.12594322292041782,0.054852717235351046,0.03949335879371407,0.0457282141698902,0.011509515529216554,0.13013112170198482,0.03215618056721169,0.11783258145194038,0.10001945990216372,-0.024737137253518986,0.07056014393757468
MACCS_80,-0.14723627831096817,0.020914542506530593,-0.15275972223015907,-0.02784027036375848,0.036710204651738035,0.001871576041086092,0.02108482941320186,-0.10370042405118664,-0.0415104100018798,-0.10263705443318104,0.0788151867990926,-0.1106995557621054,0.0720975892949473,0.020002228284618288,-0.06735917475901854,-0.04436976542527094,0.1602157684724549,-0.01688406348852505,-0.06623292396920692,0.08087607396521018,-0.02163195702009844,-0.027352474043595018,0.0024353727206175057,0.03460330504787417,-0.01936292099751426,0.007200425376177889,-0.042292339196095916,-0.004466131291340075,0.05836952038685049,0.01870013378975425,0.07058392830771013,0.11373751054241439,0.06342276012396315,0.18798669614884672,0.08898959552612978,-0.03684369947766093,0.0610833167210582,-0.06529778266290168,0.07297632778151028,0.07038302310883836,-0.12433522549358143,0.024182604511883338,0.09271683688587644,-0.12025962335729785,-0.024605932300103175,-0.060720329837057094,0.14233468140668962,0.007177120102757707,0.09307887083131029,-0.15905149994988904,0.02108310610417529,-0.034609626484857506,-0.040102834847248345
MACCS_81,-0.07080822632996324,0.14901127877490072,0.16624747652218452,-0.0038525925596251407,0.02449194470953115,-0.04446025780460208,0.05263728320409914,-0.09622378740780747,0.08712864558628744,0.14653538237549535,-0.12918371186532496,0.012650983487042376,-0.13092556380294332,0.10267984155964155,-0.016926899654419306,-0.005713801093834024,0.012047274692160022,0.09252123015353138,0.0011079546030219145,-0.02622112068067632,-0.0273183756849436,0.07756499993551291,0.013936063994849174,0.040818966052161114,-0.03088280274360411,-0.008901845855414512,0.04458287349612761,0.07971940512859671,0.014054911442627473,0.022318916057129254,-0.06254502456260395,-0.02437099584999071,-0.01785293295328045,0.07308114355601257,-0.003075141089907521,0.13454497704088458,-0.04804649198862118,0.004060202440813801,-0.09132549405838183,0.04546173499776679,0.11757201321620611,0.05053850105145728,-0.06197952425271562,0.023650263509466172,0.04865364201170263,-0.039536449954175996,-0.05274617553114633,0.030420288437702576,-0.04368020043741763,-0.0034335863097407493,0.004306872716507551,0.03602177796187338,0.007826640913826552
MACCS_82,0.07318782352328462,0.050075209601722966,-0.053878326183264234,-0.008360371522519611,-0.03290802045875902,0.11335978510100016,-0.030471735912262207,0.008028333923405136,0.22097900310521776,-0.1453817750896849,-0.048179350342834736,0.02556106567192548,-0.0203562838270022,0.07419229811589258,0.12647674210886548,0.17532637493402314,-0.09305489685906745,-0.011489811795090482,-0.15868391266222398,0.08333912787350459,0.12022110210566907,0.031180039830815853,0.051845508788245495,-0.04728212540970354,-0.09352754329759748,-0.02927014154473572,-0.04022791877092731,-0.24088387274188586,0.13734201295548892,-0.056993301246493266,-0.10256060340731807,-0.07314231432826544,0.0683754580821592,0.19478028666124572,0.03857552390288985,0.1753816400215959,-0.016359319444984977,-0.2558348369760571,-0.0388428494210235,-0.13127808380303782,0.0627563726182211,-0.054200609272347634,0.05527466215325558,0.06263017665461515,-0.039817063144051756,0.042953977839217006,0.056146739711618654,-0.042511456817568176,0.00817473998379134,0.018918717309632307,-0.09593916430994713,-0.021424629174789826,-0.07500167573840669
MACCS_83,-0.0786764344363734,0.12603237528871017,-0.02318472505334312,-0.17533954580805688,0.12579994101567318,-0.08108986528209504,0.040817330331382885,-0.02652178814996309,0.08349603294369515,-0.040051898819140265,-0.05664103951179542,-0.08139334609448053,-0.027786855997716547,-0.03795488220243985,0.07901577052378407,0.11378279430178899,-0.14060952359586928,0.08871615236382294,0.014333930999510185,-0.022775923233880124,-0.0096254135693725,-0.004088981045982019,0.09161610493110833,-0.02115389302277995,0.14628363724564308,-0.06906981963761732,-0.009652178881173548,-0.03176580657003046,-0.03180958614054779,0.010859411723391416,0.12109521770745005,-0.0691737809110159,-0.055845035495024245,-0.12620623453865087,-0.038989285596754374,-0.10566059927621566,-0.012095646590973832,-0.007676014290414663,-0.09375845471492827,-0.023180288319233015,0.08491529641579347,-0.0659570888179652,0.01059050973468724,0.013636574264618643,0.06724666474748262,-0.06964329240138517,0.02019261398109444,0.015668115137224225,-0.08073852917880918,0.022492980944767503,-0.04385042659902544,0.06066290874173139,-0.11349047995919682
MACCS_84,-0.04030893492160576,0.0892999642326526,0.07527458655287718,-0.02881053697748733,-0.0717999474953737,0.04555114899927737,-0.05550149991610522,0.03169036209915453,0.04446327203353033,0.06965978335907322,-0.15187948032598697,0.04324179058273875,-0.09515973328327672,-0.07377390042935006,-0.06763461748553769,-0.12759773024609222,0.0188421595954113,-0.18470274852871515,-0.19057031002433156,0.04686877942995632,-0.026877662957943648,-0.1649258593701463,0.21339392313389471,0.26748105363393326,-0.1173125528808589,0.05229862553059306,-0.05728024610350696,-0.08351390750314852,0.16278061870326258,0.15252732176738532,0.05176060365990995,-0.10714407922520011,0.021992197206601335,-0.09200850548026807,0.04819056315981775,-0.017420027987113743,-0.08894183359976558,0.13791333707370448,0.11464305054915327,0.07914789004437497,0.09976834928520623,0.08368422904298928,0.08669616840501451,-0.021633551412701985,0.0014955604304484303,-0.025676394974509978,0.012899955731901384,-0.0025435256947092567,0.034093540767518644,-0.04862889295384102,-0.12329836241376256,-0.13916159501953496,0.03997376490251833
MACCS_85,0.04223034315044664,0.11058128454784101,-0.13769697871554604,0.010559409460562594,-0.0635416849918603,-0.16962183717401544,0.025675606519663337,0.15233776899715737,-0.10611437955085862,0.04763399712122674,0.06905927090058116,0.15023364929955524,-0.0708413346404016,0.03266588147719729,-0.010588670326272073,0.12026817460749739,-0.005272032602644064,-0.09824110523239439,0.022532083142322502,-0.08543806057149428,-0.05523394370836891,-0.02973563214414865,0.09850821762355198,-0.08980304422580687,0.04719872270065058,0.08274029565622484,-0.01359449869098013,-0.07247331666435286,0.07353456686988263,-0.07297339603963669,0.01236017278280896,0.023403297849595262,0.020526667406770772,-0.037710294124121385,-0.04781143235492205,0.005249016774927636,-0.07813764107451648,-0.056713543776418976,0.07707798498352979,0.14506740874907365,-0.02019040952249867,-0.12209715153789963,-0.020742650709505463,0.048558733826791045,-0.0783877215231168,0.013491524219051369,-0.11895372222342036,0.017917753402163398,0.06059350827615591,-0.04081144179949583,0.15149174160237705,0.00541479123765563,-0.018560354565048495
MACCS_86,0.09039913071928825,0.09203185238263775,-0.12765635676695944,0.11106473922032842,-0.005856305965029099,-0.06707285143611542,-0.0010929862913582353,0.10777687486951892,-0.13967937548532852,0.0573102706101212,0.02009904188671517,0.11763141518282692,-0.10958723206097913,-0.0023762497286995265,0.01303246944097018,0.118591485719904,0.05318266525378815,-0.09775976688345864,0.065915268319933,-0.005283049554507729,-0.040647808035417315,0.19897759961274872,0.153617714908249,-0.06025092209504376,0.05356993439123612,0.01054116016819863,0.10297342798608856,0.006342231366923759,0.07953929386503761,-0.090097751272987,0.0010683947887695916,-0.030758276492903025,-0.09111019586968959,-0.0028182464975949617,-0.009246291265004505,-0.04036303297708726,0.05315325004639923,-0.08547199772243821,0.13545988293421,0.04039943945674214,-0.0017013560259698003,-0.04687361316107315,-0.015902435567471482,0.013889708476168744,-0.13852727302241585,-0.05073155874414313,-0.034548083385098814,-0.07182305899475888,0.01732264296338687,-0.024233313369827574,0.13215336873477754,-0.05172568219028893,-0.07206489268365988
MACCS_87,-0.08050610713440225,-0.021853004108162665,-0.12115751486273889,0.048113356835034864,0.061239626610686736,0.057700454191024673,-0.2250461468947138,-0.03295378006530397,-0.0004498297977089954,0.023282100037328834,0.07535656563052538,0.051639747533914065,-0.2325840492673406,0.00836339932360226,-0.003754990049331997,-0.10274843107424203,-0.06947933800452481,-0.027122442044636604,0.164911105085222,0.11566258387614299,0.14757810125018309,-0.06500842150637383,0.0541939765343021,-0.035817469521638556,0.0812415908721833,-0.07500790564378725,-0.0006387045676917794,-0.014301638594666146,-0.056557381815910045,0.009727753816446236,-0.006371481199070453,0.05724928121863032,-0.04688991792536968,0.11499661980267886,-0.02287009898670289,0.10896628454928689,-0.036470749239637466,-0.0126005320335765,-0.060826165321540476,0.004585502488277641,0.020973013727267377,0.13549796929663646,-0.07413896966482136,-0.11540850352378415,-0.00846423002525644,0.024157284893693245,-0.1075929586390236,-0.0668572402949012,-0.03250579957575805,0.009453085514826959,-0.06333081856035991,0.02822491936193386,0.0008085903444483358
MACCS_89,0.07958004499642232,0.12220441698816083,-0.04642868646877733,-0.11329876125196148,-0.05815953608915832,0.031471082617517195,0.06940304297289068,-0.09461453796920574,-0.08964961196456706,-0.06548010964891791,0.10592785898314826,-0.05088935651496225,-0.02820666601676313,0.07933128147537843,-0.024521923116211562,0.24349635005373246,0.005286676215414433,-0.035683838567223694,0.03178508857231867,0.08231728178303602,0.08032597848976673,0.03700726785953652,0.033430269180509835,0.06907560167065882,-0.06024291987438381,0.0012373649925512265,0.06968345853546705,-0.03336839699178883,0.0319663551361356,-0.12225422381065763,0.11768687971107583,0.0737240532525855,0.04125333372372068,0.0995136584782817,-0.11243393557197384,0.008292356880025865,-0.09114499735258,0.03072052222824005,-0.15870088346783018,0.051927760230456324,0.13729215201682243,0.13208973097979645,-0.050436534711527994,-0.17772371547700713,-0.10036702075241144,-0.012058930084389463,0.11258026220734614,-0.08110303869293495,-0.020817971740195035,0.20960040319557227,0.11107312956352941,-0.1605992036258953,-0.016579677421667105
MACCS_90,0.07796499372963676,0.05197230220921917,-0.1351831050157183,0.06342468121004814,-0.08031579145342585,0.16843413247127542,-0.0011509949296482848,-0.05731199088781331,0.125400407227853,0.01323750110782038,-0.06076280163219344,-0.08653527745308244,0.023342959470983835,0.06211083509127056,-0.013147602804606397,0.02756821437472667,-0.0694663891774531,0.008912865335092987,-0.12080178397773639,0.15752555242945096,0.10028188912561897,-0.024871656668937772,0.21227253054625417,-0.050550375609704046,0.01347624678682137,0.09168387603864896,-0.015271586502355175,0.14883651150396354,-0.16087804140014114,-0.042877497982314175,-0.023259557268112678,0.10103565136506873,-0.02449312119587851,-0.07311437169335328,-0.03673674722662674,-0.11412031315136517,-0.018607386046544952,0.09987278438337127,-0.03846835364008344,-0.043053825957378555,0.12573600265118196,-0.028648890022723812,-0.09969877531855137,0.06706527885144797,0.0037282032993063868,-0.06516187970984653,-0.08734167035617903,-0.08688506607670884,0.0019657915468320308,-0.21477028558258132,0.030956487146322244,-0.008102824556045721,0.08402838196758591
MACCS_91,0.12745323571241363,0.08622227814300569,-0.08197791270301244,0.007519241226375763,-0.02788927973858708,0.10640529604248233,0.08599872299058388,0.008332947234706675,0.10075771954760389,0.08920970193995738,-0.025389066351283025,-0.054686614158534166,0.04233169340705216,0.01903414873807968,-0.02351237845883179,0.10044321374418771,-0.026104938125927835,-0.03309868982279647,-0.022752938389592876,0.07564129317759201,0.09015850491495413,-0.029778282517280957,0.2808344400751566,0.11418692255378232,0.005407308334764705,-0.04112374692283059,0.0361698390302291,-0.022331831221144877,0.11309826124433181,-0.040111665167485315,-0.07237449382093272,0.04337524717191707,0.02539475048137234,-0.0706825770549526,-0.023497034235479934,-0.15977321230601133,-0.08266229025811239,0.03256591655476342,0.03640715407680427,-0.13964862944445808,-0.03704866471520038,0.17474608694489027,-0.04626420651799314,-0.18664546266712082,-0.031947927945556676,0.3280197979731888,0.008964674515876889,0.21683636540005602,0.09053952097170404,-0.18240231485521058,0.0898856489868332,-0.02117819581172265,-0.01654503183208665
MACCS_92,0.005289131266879468,0.11803361713424497,0.006180092551050955,-0.03858423598698665,-0.10319351172917274,-0.2524566429862046,-0.022918761069991633,-0.04556296227083418,-0.0032622444742602774,-0.03260220864852018,-0.09971060969656116,0.02112119281597603,0.08399112316073398,0.02470264345217485,0.08005776414389608,0.03385952176781903,-0.05225056762878848,-0.0697378389791121,0.029801259539829875,0.17815161587344444,0.07406073137441753,-0.09898438216664172,-0.1963502803604024,0.0553328171841597,0.05548620666682397,-0.14528693736089038,0.18898464162791556,0.009260566159171216,0.07268350482130242,-0.05665997975921606,-0.00833368135134014,0.09105543940267408,0.08673557574146541,-0.11855075944717791,0.039034652015433643,0.0028371090332463336,-0.14332969588889405,-0.08560915135479617,-0.08001372972293763,0.02386619572198885,-0.016779942585477145,-0.07477926143276153,0.008566317120584907,-0.039390277016532055,-0.08132809235580926,0.12183864756804413,-0.02875006018575583,0.022874551172974572,0.0205845098462695,-0.03078354747919898,-0.13569857534462093,-0.006589426948976712,0.026109044458552833
MACCS_93,0.07495974553973873,0.060651644511912,-0.005322193428909124,0.044588927602932024,-0.02725307110376539,-0.11983257480833509,0.12181412250450573,-0.046527887283829575,-0.16540059216447575,-0.060072208231593635,0.1355103150675449,-0.038339922411167446,-0.16511328596186384,0.016958258852743303,0.02296040371770771,0.03998296442029863,0.001601910269444634,-0.009878342285649832,-0.08621140478577904,-0.0003983165544552426,-0.02918684142269972,0.23643375214219906,0.19569169834892675,0.005433867128482376,0.07207578983026973,0.01718696827652455,0.12205533926094525,0.08081529481892252,-0.004881161047809196,0.1492123892547951,-0.006053072753516348,0.09093565468267004,0.11364111162952359,0.13391723703718392,0.19059272110207742,-0.20214047583672384,-0.12606494475011276,0.01856425583002184,0.15049848773882157,0.07679515912282563,0.17232161206630492,0.0028858454564928207,-0.14444083010741152,0.0676738442575917,0.019091775679980376,-0.14373669794822455,0.03608699136334227,-0.08722664640975772,-0.18748190195023842,-0.0054641252137715215,-0.020247544762909214,0.011278227175032463,-0.05100819062704945
MACCS_94,-0.07262906670096954,0.17989260913503247,0.06112023954375368,0.005169877758531054,0.14162016718507212,0.0061287190884511565,0.012846286194845888,0.0678597664691966,0.03338754734007447,-0.014857045587619515,-0.005165993585104259,-0.12301287484894163,0.10128392587381055,-0.12348074862963718,-0.0884257048854784,-0.1395243524366408,-0.027322667582948965,-0.006237333678850446,0.09803099352929526,0.05261775711105884,0.10610941998622132,0.14991964147724834,-0.009622097915256318,-0.030510905088932117,-0.06671980287040097,0.005433547298193793,-0.076298850890165,0.01113270651989074,-0.01017311819814629,0.0014570587058414589,-0.03710721280504743,0.0023626524112108334,0.11477220202174279,0.1485726114266953,0.01651952033670931,-0.022886682982052,-0.058041556339199135,-0.029454985569886624,-0.016471036079957348,0.03715375057304784,-0.009406713247540267,0.04755989649495414,0.04819358422157165,-0.018853520278860354,-0.08138046357897026,-0.05742610294119164,0.036181280925453876,0.03193649075614277,0.04739022997125251,-0.013709393020033656,-0.0403871343616152,-0.11759235912176536,-0.0014236224658093844
MACCS_95,0.01769330651789732,0.16199762956470365,-0.048620165879383635,-0.07690923717178645,-0.08588939904373051,-0.1011972562250046,-0.016481232644018476,0.03475718611119837,0.029902039987084853,-0.1501010642475944,-0.019230692019229813,0.015095844642451974,-0.06802048279014157,-0.2156328259749739,0.07034471757447751,-0.04499755054997843,-0.010624363399366349,0.031474086580798255,-0.006072143180039213,-0.0012799233388695666,-0.02138145192641812,-0.026492637433867955,-0.1262562973263634,0.03282540771864426,-0.11611659863583797,0.07408604615372874,0.04469310953497899,0.09624392201787471,-0.03243391226766708,-0.055157047034135875,-0.16368955327302692,-0.007734371930321907,-0.071490042675951,-0.019436561716197034,0.01707877298741854,0.17070239575849375,-0.04402517744810113,0.1392429535696885,-0.05905850124502283,0.020452105151137136,-0.15439183241181473,0.10454056588425263,-0.10610001204840704,0.16102579648323673,-0.09219736875408827,-0.011788777361096948,0.007377522477130347,-0.10309175049305747,0.03364935433446639,-0.030925301239139176,0.039582162837322146,0.0003360388161560146,0.05040035616417869
MACCS_96,-0.047554354744281394,0.11574443445049154,-0.026446759053055758,-0.19612722852649506,0.14192684197808766,-0.0545802228627615,0.07169922028602833,-0.053491232624328,0.05551411508683663,0.0014796567259425966,-0.04726862830435028,-0.03767813232338236,0.013247321956047619,-0.04593490610148619,0.0806874053271022,0.07262691341566284,-0.1765629283665726,0.11653456698649069,0.009932555325599909,-0.01142140996879506,0.031610148130849045,-0.03508290222565334,0.0880354286671794,0.020832643333154544,0.1570880580566414,-0.07570916552877158,-0.012771995880807801,-0.09664027597059456,-0.025425860699969924,0.05666252605875561,0.09174727187825789,-0.05557589620140226,-0.10291721234077893,-0.08922976786665929,-0.008449147651467856,-0.0600644427245351,0.036330448457139834,0.002494825060788148,-0.11137007898435294,-0.02676853782039282,0.011577685891222399,-0.13776859965107818,0.012471300945206112,0.012053758835474488,0.03973574913714232,-0.09199118644168648,0.021577827478382893,-0.010863415043201673,-0.07100915489819037,0.018691568257535793,0.0207878426160987,0.09224813151998279,-0.09503263941191553
MACCS_97,-0.03453409555055372,0.17407350022742848,-0.05942058461574011,-0.08844406148798083,-0.10075152435527505,-0.030841342268522573,-0.058004211911753804,0.08301370949707376,0.01648307451151649,-0.035172131907614916,0.061948114522817545,-0.0689537940729357,0.02810655523735014,0.039944363658961375,-0.050635490037062435,-0.09008659730931887,0.03692732858242714,0.03833782737759629,-0.08414459196206808,0.0009373247297635862,0.03843037436068111,-0.1153137170979395,-0.124268713537767,-0.015484868274241628,-0.13364824553214175,0.1876584298131181,-0.06946696116105067,0.031053426010116,0.05558409275550678,0.054857071270247394,-0.009877230197948648,-0.01418129565189697,-0.06884567869458837,-0.07209806842550642,0.03882118179639187,0.06252759922844844,0.1150959977923314,0.09249129369506165,0.11481393608314462,-0.08989156221294527,0.03481749701273625,0.10018860702876684,0.19178862681381287,0.12141236085802697,-0.0061032392939232155,-0.05398660373084698,-0.10480809712464158,-0.1720815824608786,-0.0633531833902497,-0.055031021605303064,0.09363315476655708,-0.022843238314297066,-0.30635877319117216
MACCS_98,-0.04845402048797951,-0.004290878895831088,-0.14805874877513406,-0.07249979410721369,-0.08609039007934569,0.10129598830343799,0.03816999404561966,-0.16346976894836893,-0.10782104610913146,0.031859104526665905,0.076382947402339,-0.13377452851357644,-0.11581517723468279,0.08513414729456387,-0.017976637630032953,0.057524864868356194,0.09073569841440335,-0.16768783840934026,-0.03737130202340634,-0.03640101875628063,0.06150005666383909,-0.09459766181713511,-0.014601123378632886,0.013163706703547117,-0.06797957671340688,0.014424588228870674,0.053841531406234905,0.13322838166548942,0.13224057979941564,-0.11522466533811962,-0.1035891359704378,0.12234677708165884,0.1996774428601476,0.0238133734598705,-0.0696664752361868,0.12079885420341768,0.10417470205900362,-0.025412785263602307,0.18222755973515625,0.09797536166045037,-0.019033661127501482,-0.01388720953748497,0.04270314744911392,0.02306033028522722,-0.03953255620180507,-0.0007349100149869059,0.02248943107767648,0.04481936922654541,-0.05137813904164687,0.0468367029529605,-0.12834752045526146,0.08409266849918164,0.02810446728740263
MACCS_100,0.005126429421826433,0.08259815611493396,-0.20367903333557746,0.11821711165469542,0.0890284405442703,-0.034856786680053105,-0.07224214317660381,0.013119933899062663,0.06279057855910129,0.03702073317568621,-0.06303872547179443,-0.0753853418551535,0.05545804349336361,0.12237818822742547,-0.004920625558177288,-0.005518708094951584,0.057277816540053254,-0.0001799515714930519,-0.01332505266490125,0.03820266517534976,-0.05605240863794214,0.01857782342125728,0.025960697837122404,-0.030100828580793854,-0.03668018274548012,0.18843298926517327,0.05924243863304088,-0.1253687052380381,-0.1519156041120555,-0.1514770421848377,-0.0482490556972152,-0.10796026142853725,-0.09263616731507798,0.02849854834033438,-0.0710793098673772,-0.03297426450638049,0.01975432857004493,-0.06965694929152408,0.061776787352042666,-0.08811061693523196,0.06767591976673412,0.007941478455118669,-0.06255386694686081,0.04872516526410742,-0.16324790527596922,-0.09878904942553475,0.015682181568392677,0.025744100371534517,0.061245168485503876,-0.08304265053153126,-0.17135542108146481,-0.0791906726292724,0.004092497180465579
MACCS_101,-0.0006785533965303079,-0.025878592648771917,-0.02027104796794439,-0.21757146360534665,0.014116882461174981,0.017705107034007714,0.15182162747976297,0.03213753715140422,-0.02611448935016962,0.15071543943106067,0.1468654750264274,0.07358068797940724,-0.00474454354038487,-0.020527695195294144,-0.06357504347610013,0.18046370790564717,-0.0036553817427452504,-0.03786994827708068,0.012630609688036844,0.06188000580843428,0.055562975171470276,-0.01971406148199021,0.03328088114566552,-0.0942611605277646,-0.08932223064001191,-0.06066635679838544,-0.003795624379308117,0.021394088414863725,-0.10672114519738748,0.06427277990033266,-0.07334526727947763,-0.03758583310790039,-0.21621929069621715,0.16811760748348767,0.09073291381853096,-0.08758312374164004,-0.04540986265349017,0.12447660688115861,0.0947652503933317,-0.050752906998622054,-0.12504254594883393,0.12041888704379852,0.03937362931934364,0.0838640777786566,-0.08826896725748493,0.16691041034992757,0.02744044098261817,-0.01982360022004038,-0.03269153485892032,0.07924580319418884,-0.14072723876303356,0.03820605437467214,0.05159390914724591
