,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
EState_VSA9,0.14401745110319822,-0.031736416487548276,0.013908133640765435,0.12026055257375709,-0.10195496924869239,0.0651399031708881,-0.035318822055519096,-0.0011198982157017228,0.1213416473787042,-0.014525516164216141,-0.0916800336021542,-0.050416315546526716,-0.024070435278363684,-0.07812202591172504,-0.014914008063576047,0.07696252386449182,0.039589725659574325,0.0358329155533929,-0.014137755175378066,0.0337099797860015,-0.024615529791141722,-0.0241807777790636,-0.02203382252804791,-0.026428481032032446,-0.008420535084529668,-0.008344527834845197,0.02430853011980462,0.04865104031390408,-0.05940196595330893,0.042887047595092834,0.0017542126485650192,0.006113521671200366,-0.0318166049420392,0.017380779051253136,-0.016669742234883003,0.05783154662879897,0.040334339034675266,-0.007275230057787024,0.07307603743098666,0.00741630509963475,-0.010980287202088391,0.055139899125004714,0.007779785896374621,0.04100306573516903,0.09512398721125045
VSA_EState10,-0.029178110465025064,-0.0057235444504023835,0.06039477081066626,0.22346906962395505,-0.1501028394133392,0.12087747823270621,-0.03438184940246839,0.07111238758013261,0.04994508396438946,0.05453709851701829,-0.2119799446643446,-0.09272765584279843,-0.10950662326403597,-0.021725341780306644,0.010994293053924693,0.09755972255069782,-0.054295365798539275,0.01878047631139474,0.00022632096299552438,0.15374206229317283,-0.05771326605812675,-0.022412993173459086,-0.039836830807429814,-0.019510509851093052,-0.0023987487704245727,-0.012185922261054177,-0.018723429193870635,0.0507586825580972,-0.11398630468592957,0.03487825454875683,-0.006744764958702817,0.06485880335827862,0.02981348593282987,0.0555767566042497,-0.03234872186385161,0.07362662407295448,0.04187484722297723,-0.019942330369744868,0.09109627293394292,0.029116771017717064,-0.0436190876309429,0.02730468653630639,-0.07056774313225911,0.02166459676693592,0.10884368521308434
VSA_EState2,0.09881162505259516,0.08473783107111112,-0.02538162363903376,-0.15947869204858664,0.10318144704600367,0.14917866290101264,0.03556622174266018,-0.06651734350865185,-0.06350065994871665,0.09276613194186929,-0.08014322767231674,0.06777834284932006,-0.029975887712576362,0.02575519197273574,0.028232000649651742,0.07476631111763729,-0.09114614535434301,-0.16432028395741774,0.004677621379059353,-0.001414175470875266,-0.035857669520973454,-0.08522010471452957,-0.03527889673717395,0.04706527291401123,-0.014628794281628662,-0.015035042052684178,-0.035097890122679505,0.04895904800539251,0.0010391622343049328,-0.0357076270969399,-0.06964037927786672,-0.028168753137749497,-0.0594988590700192,-0.004822493804107705,0.03752010332914315,0.032145349242197835,-0.02978864085917389,-0.08071751328934654,0.03632813598098936,-0.06729088393399421,0.031864306439430695,0.04937755678381035,-0.09728938291499567,0.023403824548486524,-0.05253115660215324
VSA_EState3,0.09304387544311236,0.06359267288168576,0.09121253276181004,0.0336339086081701,0.086053381500406,-0.18500361854119954,0.054553840815637876,0.12593687767026326,0.06120875474191716,-0.012236111769293144,0.1075936468500719,0.021723655353091065,0.09490505273400876,-0.1419928264984984,0.04135800469404979,0.008534820371784865,-0.158978220990147,-0.07347153298547834,0.01071657535609282,0.06485167278528027,-0.015846790207500683,0.0651216955991298,-0.05284422041270643,0.01228203641674056,0.04479574303750458,-0.032473150272334654,-0.01912808686667046,-0.031153940092759472,-0.019417433044182475,0.002165158915736619,0.09048059000625944,0.03959118621348513,0.038706225525745985,-0.10144361147983066,0.09695507585767266,-0.05453804248148873,0.03518256212754223,-0.0645143103945573,-0.043513897367639845,0.06811481847785197,-0.06695334500808352,-0.0013980747713020977,-0.011529786681962091,0.031662347389175866,0.16034839716253352
VSA_EState4,-0.1305211437597796,-0.015924540773797364,0.027317860066165794,0.05858781216003886,0.019725307051058853,-0.07220273381749169,0.09590462666700685,-0.11821763718198498,0.030161697925605347,-0.013359939533805194,-0.09089402588837975,-0.07261680864617706,-0.08632452489196506,-0.008382747549240554,-0.0011543938602081054,-0.04946454855453179,0.09816420112692867,0.07930644274631475,-0.019371089878798858,-0.019331962385588528,-0.0016972044738239498,0.03642605529371955,0.03902123124924106,0.0052157723164820355,0.041165450571040485,0.020370173567031243,-0.0453864648134637,0.14362691919287646,0.07112686203281936,-0.04553372138530711,-0.03131220958163248,0.14742714717975025,-0.08403062835968722,0.036854941071861005,0.060985959397341374,-0.07004603850107693,0.037258819048148685,0.135846992517722,0.04666837243446088,-0.010871966004365241,-0.15150847588943553,-0.08224437018003622,0.036377737745421704,0.07548113643515764,-0.029997335749102454
VSA_EState5,-0.16170399863476193,-0.007723312689607403,0.04303018333868973,0.07305150018847029,0.060205207760784384,0.0030116657759711295,-0.04149554387658111,-0.035427942765428634,0.03883536837802493,-0.029139165118083142,0.01826663239752879,0.005782612220127912,0.03411432842789951,-0.015512141982934198,-0.04471387461106397,0.010680154190674418,-0.052903461828596954,-0.02577438979654932,0.005531265717405717,-0.045163869054055464,0.04112195103401951,0.011472744649214568,0.009593993993309536,0.01999903201425728,-0.040984119736242386,0.023947242160006557,-0.029542036378856523,0.04696783598048848,0.044748182152633584,-0.0953382776151721,-0.040650537576992614,0.06849209430051668,-0.026982061547213516,-0.04311381934486328,0.007516220593462464,0.03161930447667857,-0.030513052155472772,-0.061288584055206506,-0.054468398215827954,0.03781886847433946,0.06437266072275767,-0.0549294866773591,0.03581135534787697,-0.031170649605912086,-0.1803161663233653
VSA_EState6,-0.10533759730476243,-0.1019263221954965,0.11902598922440813,-0.01676865876384368,-0.08121180149402212,-0.01308096303833784,0.044504831229822434,0.07394208718372258,-0.045912961227413965,0.1527013473597142,0.04538078801082779,-0.007176321253064101,-0.07664387820875629,-0.08210698504390038,0.08356090767878128,-0.03197347516658051,-0.03824860981752832,-0.03937998435652079,-0.09037114637223695,0.0365541962104364,-0.04433450888000787,0.021365257349721153,0.07321295178835727,0.03253438716697503,-0.03584455483790637,-0.0041599639968182296,0.01391715042089589,-0.030532408280959437,0.03402505105709206,0.04243962261566863,0.017403126911084685,-0.16529962957937014,-0.016594895256565028,-0.09994467272311791,0.05007752624510182,0.05566015055586107,0.01434950152016212,0.05144471646673156,0.06385031752295414,0.074002366473403,-0.0859753166073121,-0.021755851794530767,-0.1482524920478336,0.09207899047093067,0.05033916103652534
VSA_EState7,-0.15092380451900803,0.07142988338046093,0.011008079110733893,0.006133039087154997,0.13410777587313444,0.014434929150152693,-0.07315624707385268,0.012551898136621028,0.012236048461822725,0.07685671470336783,-0.010234359668809697,-0.012334453388870256,-0.009503030917081975,0.06798847688594284,0.0699673032173791,0.0183387612059664,-0.06758630134307077,0.023366920679776446,-0.025686229512916426,0.011693938799007788,0.025955861844347575,-0.04353772594543684,-0.09317104487475769,-0.04029901290012014,-0.02742452961886101,-0.009359465633912552,0.0014489517235319674,-0.022242575780524857,-0.04382886158899503,-0.0068645599892345815,-0.010852830959159633,-0.026285357943085043,0.04058567042516892,0.07908370807856518,0.012846984244854455,0.043442465915640355,-0.0005987559580593708,0.01606603156539812,0.016355682799768775,-0.01643049931040802,0.004276398201641474,0.013254323474039455,-0.002791632175239596,-0.008470800488233033,0.05711069256404721
VSA_EState8,-0.14798636972657603,0.06501462178871813,-0.04210964957040954,-0.004844326946155364,0.025929755224275732,-0.024245476473901392,0.03261515192448351,0.06333477992128479,-0.10556020143844154,-0.011069503550477006,-0.07257180748883106,-0.008513241634412538,0.045303527848169996,0.04096837677272151,-0.07325745869126603,-0.04969954925703256,-0.09205390747965002,0.10074272451539869,-0.01556949100325785,-0.023057026228973945,-0.02945126450720979,0.0485923173681801,0.030346008505682344,0.05320607266714708,-0.0732355357963413,0.040861237099557086,0.01117046100096397,0.07019489460674898,-0.08390674351811615,-0.02842757138840693,0.023995615772547847,0.1327614746507325,-0.00039190216271734434,0.0018773106586675442,-0.012384616484741866,-0.047316429071647445,0.026665072124150868,-0.03065673089276335,-0.0974036765895642,0.029320979646908572,-0.06685243521124393,-0.04222380245818469,0.025252619360590402,0.04362254947303022,-0.018259259451244993
VSA_EState9,-0.09481169895407077,-0.005980362529749925,-0.01110225113815003,-0.048445188471653425,0.038376597216837796,0.07686157664589309,0.10846704240242665,0.14599319940366645,0.16146089549558135,-0.07006685595411152,-0.03678286015964407,-0.022573757118305917,0.04784135027580193,-0.22185212341184912,0.016703560104771684,0.08995020946474219,0.03472253214236642,-0.13339780598873202,0.05093585425107652,-0.10132414560983305,0.07085537537165681,-0.10506811540922054,-0.0691875084275852,0.04927647499623006,0.11241173222477902,0.05062740243587917,-0.12182484828242027,0.0655736302274376,0.09746814845987624,-0.05983321763214493,-0.06122222711400467,-0.09691016383205264,-0.07120333404809703,-0.05851636333914878,0.05666056009619045,-0.05787504441180539,0.11479871565691271,-0.09264950946493003,0.05808239074349941,-0.09257072884773024,-0.04017323375058366,0.04693089018647024,-0.04157120867609848,-0.014104107458004837,0.10300121727297926
FractionCSP3,0.09766012104288802,-0.19834199180333337,0.08916042014266161,0.0012010893243944612,0.017712057784237765,0.0984235168392646,-0.004770719984273829,0.020651227091803927,0.03968482275525941,0.07203948158484125,0.013359863081222167,-0.016778854197395804,0.044806610188315894,-0.04025400285218882,-0.004751239513406787,0.0012947652600409434,0.015121012611147972,0.06272032173245914,-0.0812446482660216,-0.031783954764744445,-8.897425453372604e-05,-0.04280958189800663,0.026161408016820126,0.042989752748337356,-0.09642160771854441,-0.05053757785511202,0.03842015216065848,0.011368586008779215,0.0020133674127651296,-0.020262621863559916,-0.04412209667879794,0.033593796125187904,-0.049893820659099274,0.048327330337190014,0.04010507204141398,0.06019657612021896,0.01815284037112172,-0.07737305584418105,-0.0567812893472112,0.059222707474285485,0.018907284463423574,0.05368144792895375,0.007166667063289545,-0.05670421639371272,-0.008822677487931627
NHOHCount,0.06357430690892481,0.07035354171502041,0.18066086289695546,-0.03522145589201851,0.10387520193552531,-0.19614255212852041,0.006843000653444802,0.13757035322824915,-0.018189977072076913,-0.12701196715424226,-0.06793734900707857,-0.06297069320319487,0.01602371101607116,-0.01715403919726798,-0.014969469331972435,0.08815401567909922,0.039351508154228124,-0.014786779552866502,-0.062549630305512,-0.08135553203238378,-0.0506951018229937,-0.00414014968564377,0.022261870861409173,0.016069388001595502,0.01870433017591919,-0.008810290797682491,0.008759795671637809,-0.015360425806939686,0.010340292134618269,0.06601915164312702,-0.04035266666025638,0.02864025645193962,-0.006801990988954396,-0.02811457465488485,0.0593136005438895,-0.04690888043721847,0.13613242562634742,-0.04161452262987234,-0.031065219923168796,-0.04607813565052205,-0.01213014185863995,0.017794160312993967,0.005726891313570837,-0.024315015478542396,-0.03222749809815195
NOCount,0.14246598695453125,0.10332338561459731,0.1563043674826256,-0.026239129529358238,0.022349816275180425,-0.030829645025361323,-0.03226266019273971,-0.04814534773612939,-0.01623772438507023,-0.015512801733766455,-0.003590449553740111,0.028664736851167574,-0.02254591160288471,-0.017948672495947133,0.006864279399461257,-0.006455593294718325,-0.03295029280690457,0.01643965134106302,-0.03113546086033118,0.007717270777864833,0.022830528474426112,0.03790148324776355,-0.030511311959119138,0.015686612893154248,-0.01696631322082999,-0.014542020053854653,0.01055668382018327,-0.00759426395472242,-0.004691539724334472,0.012055205970786482,0.03086582157088953,-0.007098106836293072,0.011430038170031827,-0.007594112511271995,0.02433312367379959,0.0420783706436439,0.02140209249818656,-0.011698760462894888,0.016738700926286036,0.015976706459676207,0.014672171952901967,-0.03018722359114032,0.00013206340052798748,0.017841580152930143,0.02421426927980943
NumAliphaticCarbocycles,0.061014856593458455,-0.06390459407624448,-0.1017382345511281,-0.14566620652692036,-0.05784157400667174,0.08576685831617628,0.028418092735168366,0.27270175654377676,-0.07429170367481498,0.012863042571043069,0.02495682806740616,-0.032424506664130735,-0.0006845738138337039,0.07069438696353042,-0.00935969477342909,-0.08777875503763768,-0.07699091847168406,0.041394012837738095,-0.09718738854815435,-0.028871913226173787,-0.04155219068364706,0.08650188473415467,-0.08143291868436661,0.047016671021289286,-0.0677159676505511,0.11679129591343888,-0.008209683626229425,0.08122162834801602,-0.07110123146938645,0.014482058381113189,-0.020274775473767628,0.10365617893056554,-0.03272588618001563,-0.03691399456860471,-0.025173661614486205,-0.02723074285657748,0.027422158300089497,-0.0591836028919182,-0.0547881052541085,0.07805075470932324,-0.04563710115068405,-0.04390260354344031,0.14294862552191767,0.029132490129104245,0.007640980910734035
NumAliphaticHeterocycles,0.14202575670035836,0.06491398022114356,0.03283378988087516,0.032651409723570765,-0.052501280642659506,0.02621830427630884,0.08335638161278966,-0.03733150809852073,-0.0037235012777802417,-0.13650588459316595,-0.01861982464241856,-0.08193299804267778,0.016205814597134577,-0.05807002135263896,0.05034344446738007,-0.05504608940616065,0.0980713777860709,0.11975324539105099,0.07322453074647492,0.06401826103858446,0.08729954948064957,-0.05456842718678517,0.06956179491587805,0.01886973918351475,0.04908416800536526,-0.006845255322083545,0.04048156638413367,0.003200696260163242,0.03697718823207915,-0.0423052233090635,0.049640668750207805,-0.10375189993592115,0.006751562106177441,0.03619171664197895,0.004265393230268116,0.04452685391829351,-0.016046357823782123,0.023313665071298166,0.009723725847932668,-0.10503938576210028,0.07634728481933015,-0.05087645550745386,-0.04366126945502565,-0.09394760761171038,-0.028010974282643125
NumAliphaticRings,0.1472126492273935,0.016856821110721093,-0.029608370312436207,-0.053887147497444485,-0.07380423745809538,0.06810585070209642,0.08233958177332962,0.1199304127488525,-0.04379444651743285,-0.1022075251109551,-0.001194754533713919,-0.08340116122154825,0.012596806268235011,-0.007648054744768899,0.03515840267547749,-0.09228801549654708,0.03621034336789487,0.11860418114430851,0.005224865000838505,0.03538575031998445,0.04705643433237474,0.0038391913773242175,0.010947872326783965,0.04093500971635797,0.002091062111587155,0.05868213651312838,0.027895669307571626,0.04718304049583337,-0.00946044542450853,-0.025909657537613935,0.028599389400994844,-0.026108512554674418,-0.012573989927595133,0.008692275018561176,-0.010415211438548604,0.02068432642400506,0.002219709844071719,-0.013851004602889476,-0.022315104339807948,-0.041206048768288844,0.0360449200121328,-0.06484587666167019,0.04358069981300886,-0.05920129189364369,-0.018225283954960717
NumAromaticCarbocycles,-0.01288915355182509,0.17522708858331343,-0.21459683285063014,0.0853413245088998,0.06495046377957338,-0.07354062258253911,-0.051318723123088814,-0.005006205405613529,0.11175133835489906,-0.05148521982298386,-0.003886879466270281,-0.04563713936086161,0.020871875742231243,0.04255790822430239,-0.021671626815640006,0.025370445684419866,-0.059626046868629365,0.0003029814954798888,-0.040970225452607145,-8.189374002120532e-05,-0.023766936403113954,-0.009095703055399014,-0.02652115237776841,0.035606458413798295,0.007300498435901329,-0.0626985295578135,-0.028208343267539085,-0.05912722314509063,0.043989943041536514,0.0037268296775760934,-0.0006049842606870148,0.019230333993310412,0.06394427092509791,-0.061835554534179306,-0.03419947136317549,-0.02256548883543373,0.037088333773132344,0.05148303337071085,0.039601359353525004,0.012885113052403474,0.0050551348872423605,0.06493725325473983,-0.0504665189468275,-0.013446697672408622,-0.06259232557722985
NumAromaticHeterocycles,-0.052945731010609315,0.11062328432822534,0.14601123446261213,-0.13341371901135504,-0.17883582828294653,0.11229707525367592,-0.057332459025017476,-0.09598213487037711,0.016949899429140526,0.08776163000931406,0.09838062304685748,-0.021337763396430592,-0.005884373871617613,-0.10693340313525575,-0.00855747071404468,0.022984482024037252,-0.024227987135456448,-0.014150846026128984,-0.013426104260501028,-0.08239206162165896,-0.04992372551797837,0.0037819843761066757,0.036042815435275856,-0.05539301320097624,0.0212505323978351,-0.01633971629991864,-0.010935717760239794,0.00016499266542421061,-0.06454164304422706,0.009338338947519273,0.03816863286538475,-0.016217593783299324,-0.05603795167857871,0.08261585467844207,0.01714147370516569,-0.08862689882492941,0.015679870412005206,-0.0257551312577549,-0.0244311037643992,0.05853536577742992,-0.026880316390925356,-0.05764550837845572,-0.0033716781729543586,0.07505080027639646,0.03813360616415032
NumAromaticRings,-0.04882585838272873,0.23675013772576162,-0.0926162707590099,-0.015987569664751067,-0.06635495981281919,0.01190611013486129,-0.08681609817993093,-0.07183273862580507,0.11341347456284284,0.01474492569282762,0.0654343077622927,-0.05642149395289346,0.014838097608458207,-0.0362954052132634,-0.025688575930598423,0.0391625978177497,-0.07115715935497978,-0.009644600338585033,-0.046635233335453906,-0.05783199918337212,-0.05659039095188205,-0.005612675588668776,0.0011706097986486502,-0.006480841515199225,0.021529671324824882,-0.06841890633207513,-0.033294668749401325,-0.05360425040189532,-0.005277318401202297,0.009932264806849958,0.026206906377658865,0.006102995948907298,0.01881330944861624,0.0017339153409164504,-0.01905552525995305,-0.08263009964885115,0.04468825982591017,0.028720215097719548,0.018853301130964888,0.05274057290022076,-0.01425051764988906,0.018588569347307113,-0.04821482504036966,0.04039433458465681,-0.03013611367505198
NumHeteroatoms,0.12563655513757105,0.11158333166659205,0.17922927680619463,0.07502339515202679,-0.01346419389478582,0.012875150459070922,-0.039614662361020604,-0.009403440133780475,-0.0579160194548027,0.036016267477085646,-0.025807528990725883,0.04194290094521651,-0.011859105650929735,0.0028468746441874,0.01844414283806785,0.01814102439657609,-0.03443881237877055,0.027968940311421716,-0.02493304169022758,0.02579513091788515,0.01882092818754063,0.04165834228020797,-0.028558988435298006,-0.02460310908628676,-0.03671087213970119,-0.013375116407595186,0.0282219815256214,-0.01045797757291169,-0.013129036556182545,0.008176949066458421,0.032547920866841655,0.003722318044633484,0.021212124014163388,-0.001444807880015761,-0.011662043725272693,0.028896224259615966,0.03824385311352879,-0.048110002604382196,-0.005265185171515467,0.04539287523993191,0.011814680385306312,-0.05019788622537659,-0.00917881172597037,-0.011683482238546447,-0.0010321260059246093
NumRotatableBonds,0.15716221410804626,-0.05844688393000264,0.041356524783053315,0.05144401644156546,0.029563896327901268,-0.0389133774394906,-0.02136596003123717,-0.10776144490171172,0.056944830477386736,0.021092393850615357,0.01547137164892924,0.06606136401389961,0.00563045007837475,-0.02879054735163874,-0.04174371105302332,0.09238042913145345,0.01021910453207511,-0.014189865445619801,-0.029223178147817393,-0.04111625907294393,-0.051269225799389036,0.05079604493214778,0.04319667541407267,-0.05207224368777792,-0.014287659826719258,-0.031085031171024256,0.024090844699720754,-0.02934384254157925,0.0302108222947404,0.04253947617625147,-0.018542173276028313,0.009771634836207362,-0.05816656991641204,-0.05507494754113578,-0.00350473502124303,0.0038838398364701918,-0.017492543938105058,-0.004595903734611228,-0.01198885978023833,0.035744590047060106,-0.017532444878593078,0.042871925509720854,0.026760519091301834,0.06496277432654997,0.05657899957309167
NumSaturatedCarbocycles,0.0385966509259778,-0.07087688159749067,-0.0968975172118437,-0.13468129154470415,-0.045264801561571914,0.11163308264015782,0.006379653158986029,0.25874785093554464,-0.058180274627529206,0.029270383090010073,0.04840131752054919,-0.06500836570393197,0.04716886888259515,0.06644803238868896,0.008222465781615437,-0.11918259677008526,-0.08076299041841685,0.07283364709153257,-0.14754536449932537,-0.010430500810941226,-0.07715932660595132,0.11932947308461095,-0.01820370200827865,0.07956376532507559,-0.06515837192896173,0.09885499060138925,-0.04587889184257725,0.06284876533721186,-0.05241232767543823,0.024408376322890876,-0.040305115032507985,0.10553665970261618,-0.0430000519288279,-0.07983457114883022,0.0027395435584039105,-0.060056101562322536,0.004668260878849594,-0.10717877705429757,0.04972801417528279,0.10037803620940869,-0.014125213591173694,-0.11301324531567436,0.003291269500018179,0.07694497189105542,-0.11225952053594676
NumSaturatedHeterocycles,0.13531722005986843,0.015864060050831096,0.052448304978270945,0.0410618060780308,-0.06012278664306621,0.03385993907572517,0.09878207406250908,-0.06546242337448728,-0.05616010095198063,-0.15106540213016995,-0.03168490685396918,-0.12791453282380624,0.041000842211662045,-0.05315708003732317,0.0205087473387341,0.006027966737187935,0.03341509879155565,0.09574209447532171,0.08838897395465675,0.04939582033823079,0.08120236443370105,-0.07096261636900984,0.03381766583588911,0.05789703003480551,0.08377639426161312,-0.004455813719438521,0.021649141386429673,-0.005697634541441628,0.06104065550736794,-0.0173853274648018,0.03973243043410428,-0.18028989831275077,0.015311511475745172,0.019891125754578857,-0.05996756077349842,0.041242699324453735,-0.05853969579322044,0.01800048876286917,-0.0064280248146604355,-0.041199844312068995,-0.047431286605754575,-0.022690747492191448,-0.04232904568444574,0.012841993462427228,-0.026969165662499454
NumSaturatedRings,0.13862171444007268,-0.023042455843991776,-0.004562807656379714,-0.03422501068800194,-0.07624297706481327,0.08782884126699154,0.08983585730730399,0.07750991290605405,-0.07950314387853251,-0.11704628824510387,-0.002525731961367941,-0.14590245804435137,0.06048864441579121,-0.011925974113899448,0.02224607603353064,-0.056830114988852494,-0.012823547215030467,0.12180448446409112,0.0005193030554773923,0.03782419611632844,0.030905494236704877,3.826609104709208e-05,0.02013035275332805,0.09216782596652964,0.03941379767113537,0.04761370692014132,-0.004948874400558273,0.02776232695848474,0.026144628484737205,-0.0025058351179985464,0.013792733067963246,-0.10289605947376423,-0.008998994892969809,-0.024183731778290495,-0.0510906685816196,0.0048226203096202475,-0.0488350678338745,-0.040089318200609965,0.020285087687672412,0.01622776389995456,-0.04890034723419517,-0.07876634012991907,-0.035355711504719015,0.05134485547576631,-0.08212050169456064
RingCount,0.1125481118522171,0.15698376890433438,-0.08354524786961483,-0.06133155606390748,-0.11043509363807602,0.0725793851311776,0.027568162556943842,0.07262982412017652,0.02531699843110888,-0.0895295293642523,0.03775827804262838,-0.11375837082128494,0.020937580565688035,-0.02893671847590591,0.018538719990132256,-0.06547078055798533,-0.0074852635649560574,0.10833147931853865,-0.02270441434450738,-0.0003551497196797801,0.011607254558322594,0.00035499322183447663,0.01122503292155854,0.0355152458678928,0.014812623085351254,0.015754886670054508,0.007031279895350746,0.013504579349340766,-0.012236371603395899,-0.019012570374886878,0.043087783436592406,-0.0214807047665265,-0.0009064695907520571,0.009390681011969038,-0.021347145123254092,-0.02923905126366701,0.028706473456180003,0.0037560347947121694,-0.010251092225209604,-0.00826982184184851,0.02619240095540422,-0.05131197003268657,0.013244629628578601,-0.03291762272504186,-0.03544692149374069
MolLogP,0.05011752601381409,0.0005779238823239009,-0.23458566288782218,0.12043481596406168,-0.08930751988502003,0.08262336830078404,-0.01932963496097605,0.034788001749235735,0.13501718652771127,0.029943018821829256,0.03347098673042087,0.0846322990396842,-0.01333378685255304,0.041181891211124554,-0.029996036639958073,0.045872438540327194,0.15379205970967974,0.031053961317259203,0.06961519805431617,0.01955470841322808,-0.12006276747628561,0.0026428603867922366,0.05831302079229502,0.003107021507559069,0.06508905325816587,-0.052211062207814,-0.02660663579275013,-0.005913396569892468,-0.06484021011319403,0.04698455358839101,0.048226462145115834,0.013964522157602362,-0.022035692624773843,0.021217221720767336,-0.0943492389567742,-0.043737958855534956,0.031463328841838716,0.03832067991830296,-0.04855338275139369,0.06982074513302636,0.01675762366404126,-0.04639438849133068,0.027191813509089658,0.04755050210379513,0.07005725122079595
fr_Al_COO,0.02091456606893832,0.03238644752795539,-0.01489412849165752,0.00030287722163410805,0.19584322091579892,0.10513723891233474,0.0997008322821803,-0.061960754650693964,-0.10601582599059785,-0.1259463417230154,-0.13432532620533205,-0.01946334485297159,0.16155100054800917,-0.010916152451291511,0.012367821935263382,0.047617960659286765,0.0568140186931013,0.04453479946447816,-0.012951041373383713,0.017735092374691175,-0.2754661277580428,-0.164015792433504,-0.03591455529101335,-0.01544348370273282,0.053985085697699005,-0.008058960088648634,0.01191063065930388,-0.26277127178489995,0.036757144438557224,0.07440905022367947,-0.031405067598255704,0.051816550927233494,0.03145488471747751,-0.07562902896420134,0.0683745741816234,0.013601638053919502,0.004557069545255671,0.08724539911354359,0.1888657645450591,0.12945406089611655,-0.1874986697617363,-0.0640346239258792,0.003944150618164749,0.00237863559488945,0.02021346752202037
fr_Al_OH,0.10525055502954682,0.009030733106811767,0.1086705798400002,0.0808451253258367,0.052126015556124214,-0.14221646419120385,0.12572832403948545,0.10829570018598157,0.02458362738237967,-0.05377483341888174,0.01631610338093427,-0.05718911456421342,-0.06184189216575575,-0.1057098412635861,-0.02813362835573325,-0.03231697714412064,-0.19160261199488188,-0.028861019409812033,-0.07128873423254485,-0.1357420393551641,0.07378280319644286,-0.04520301982153365,-0.008744586634580977,0.01331870475877421,-0.026227662690782257,-0.07383830456919496,-0.007171745657450185,-0.017958314017739428,0.02013495895635098,0.033690434158208576,-0.0255481960469591,0.054396016918146516,-0.024678571999434764,-0.04261586469574927,0.08801761240026235,0.040585822269674485,0.07120035637981492,-0.07058812913558099,-0.07082536645541145,-0.0005357287493702179,0.02264212394500934,0.05125906230423291,-0.02915912757403484,0.039845903359674896,0.02010202018210671
fr_Al_OH_noTert,0.02242233387584673,0.06328505472749708,0.05125635695924068,0.09381203077840039,0.2077486053848777,-0.0506747683521652,0.09655170788298603,0.15517679025645068,0.06678818152297797,-0.006879508615004311,0.10437374591139645,0.08684539983132868,-0.13265188561237984,0.06728522289313135,-0.06269330602847,-0.10967094000834574,0.007024846625022958,0.03587481804738907,0.14091720776532304,-0.066062856565912,-0.04896794355690142,-0.12526109207873629,-0.03666495544655751,-0.01777591918728226,-0.024757526810245956,0.0034962295608297125,-0.08455088643310293,-0.020333244150056273,-0.05041931790689595,0.10495176012551498,-0.054296912667974095,0.0775366586400265,-0.015130661564627876,0.09566674871332166,-0.12217923933038094,0.06404479506875516,0.01436754413256855,0.04701771350066024,-0.1793709996158946,0.024598572418437235,0.1478689309473313,-0.03359264464468249,0.1279370994563511,-0.04241309343598041,0.19583320109092225
fr_ArN,-0.004303999125174138,0.043392582510393934,0.030050101353299108,0.05214249871236925,0.025120984902566666,-0.054707650964315624,-0.15314427085245658,0.06146212959606399,-0.18127797565590914,0.008048786670690257,0.13219446647118788,-0.12139024566511403,-0.005724843107938079,0.00511573468779903,-0.15405301622116077,0.2506837162544745,0.17031967352694852,-0.06488650247808869,-0.07485328856993054,0.017090470916918545,0.014326273962255477,0.008534377573743708,0.1419252523199705,0.21587981649263938,-0.08714329662057221,0.11116299713524924,0.01598905786026342,-0.004405179322431913,-0.08554240730871705,-0.1255990033728751,0.03060641916662646,-0.13724251363342777,-0.08115877698287774,-0.11537221155118513,0.0986359367030782,-0.07891707122776967,0.01798813946453236,0.07109745796597361,-0.06423156758805826,-0.09285384325458287,-0.013194327302221656,-0.06708786506808526,0.025500201032838364,0.054192046612974554,0.16030852683516061
fr_Ar_COO,-0.0012773017972786205,0.04197784541734725,0.015954881904494747,-0.02948775565461947,0.02561618194026197,0.05845870477844587,-0.05688835714019481,-0.02610029187798747,-0.057837382904721416,-0.013707788349232782,-0.02648794831538735,-0.14370924879685715,0.028583444286333234,-0.0861936995143747,0.36737917606055626,-0.1342398784965301,0.047924384573996254,-0.23062056217389934,0.10227574705278653,-0.12609106014191102,-0.08664837650364109,0.1858296043707419,0.08354045483818921,-0.014562833872236797,-0.11411818062472368,-0.012873058065442769,-0.015002310309338955,0.10347582736760014,0.017551360891713913,0.006917697195175111,0.0479164417305314,0.04632612017568957,0.052157017505848,-0.06106942086567376,-0.1266820821445751,-0.10646557209112362,0.03835533678790855,-0.06220987399639211,-0.1441753072099789,-0.078265262820328,0.29617838093736587,0.16473528462384246,-0.05833395330363949,0.09983741236701495,0.12354851118412931
