,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
NdS,-0.0027637935686397525,0.006197480823800933,0.017811543305316382,0.028758714470188462,0.02814580962078953,-0.028668205599520758,-0.01421470529197366,0.02111176566991398,0.025601670375753383,-0.02055798206362283,-0.05635542379365107,-0.015431962943646417,0.07192809557325437,-0.02353962508142978,-0.002942244448013363,-0.10124022249427286,-0.028564385036900685,0.06096764144990215,-0.03981745208330412,0.013111235972650216,-0.023673119308741507,-0.0391367468531342,0.021483263040382124,0.018143073608534736,-0.008486303319386936,0.0007259533862970204,-0.033723430976507075,0.01480397474609605,0.06028066326830469,0.004480145537797006,0.05311941711751945,0.04340172908350501,-0.04083912642955843,-0.07807870804658036,-0.09693236438067224,0.015302231457611564,0.07114904568653241,-0.12264764408482925,-0.020627664999050766,0.03776106585218791,-0.043959663562567385,0.011195538886524336,0.14327419030808264,-0.03730511836221779,-0.10978654951514817,0.056978955486797295,0.021039954637690587,0.029051997791490248,-0.04314227989644976,0.13602874230148587,0.028636421068386368,0.047863847483156065,-0.023364237936070006,0.04259247813155832,-0.005138937941960156,0.06297407031647566,0.039607442348634905,0.06321442086071108,0.031376307050695745,-0.06516817219973647,0.036737986408191245,-0.006905388157035169,0.07952693012444986,0.00902119719584459,0.03368177681003649,-0.08560479137726106,-0.03207555021432861,0.042456770344984095
NssS,-0.0030958696705775763,0.005042558038016581,0.02086853353734662,0.03026783789015752,0.02060369013567749,-0.015443898832613219,-0.02820031778082567,0.01859121969237149,0.06213348749918601,-0.051163514410358615,0.08099647744204881,-0.031474910418743174,0.07272364684437985,0.016020634007417538,0.04442518375359878,-0.08318677676899917,0.017361654499187328,-0.010918060686605287,0.027579433953415364,-0.03364324529472628,-0.021892544155602156,0.03313288795453984,0.0708451638035504,0.051190820255615624,0.033577434804716456,0.050067334258838185,0.09844390459710689,-0.0012770827198130882,-0.007956803136499336,-0.05833697491584966,0.0758799830228669,-0.0007350197817546582,0.018911894805479754,-0.03444862673104145,-0.0477748027881309,0.008106762893438958,0.05456828870405372,-0.08875997436065507,0.0867686114674077,-0.005602456059608214,-0.04605776948255144,-0.043562069327970895,-0.09782059889748485,0.0640524640635986,0.017164496029106482,-0.0328858936437456,-0.04007258746201584,0.022064896521574624,0.056842170116554555,0.02686849902183847,-0.011292438087285936,-0.023911784135079214,-0.03216577772035052,-0.0012380380489206144,-0.006753447693785042,0.02529268414194051,0.037313781269603996,0.02329115682181423,-0.133172288818187,-0.045510033314060755,0.017312648398934538,0.040719985570901805,0.008694669240223635,0.07400809730273829,0.015750975842137298,0.0305324202741498,0.0010195173224900572,-0.025924710599964203
NaaS,-0.0192567337298375,-0.0023568386996327493,-0.01830544472773216,0.045007169642522195,-0.009638002435724258,-0.01963379772293773,-0.019192117241109325,0.07583950397618347,0.060024385865655464,-0.00862907168004488,0.005007409733593676,-0.004545080076813891,0.044032080891474035,0.006545070701730056,-0.040259108366941014,-0.0318735981829307,-0.04886782784475145,-0.03144117628249259,0.0015362824609989794,0.02814112766973523,0.05612155464451158,0.02986593253043787,0.056449058185527166,0.06947030946644772,-0.04747110483575273,-0.009557491885290955,-0.016874561246141253,-0.02429479680606665,-0.07056035994560263,0.041921480348880796,0.011978536635857573,-0.01047733537728424,0.027125764607545625,-0.04455418499574029,-0.049120434831669196,0.10367049513049928,0.03319999727907538,0.06759117066803741,0.07383670006718804,-0.026958554915055527,0.09939866066385475,0.08884779843652249,-0.0420882633232592,-0.1313613315875167,0.013810299121409237,0.08369117471218009,-0.05745304997824396,-0.0015499194280466258,0.01844551173865166,-0.05767987790004669,-0.06553943822866799,0.050254918470866695,0.025752577555202338,-0.00894793735529225,0.020083252795676,-0.026820313764982825,-0.020557222411963633,-0.10998585022568298,0.04885568852610322,-0.06265707519295859,-0.0697039982516639,-0.01604708564954834,-0.043862023562626785,0.050559695207114876,0.06147145851319236,-0.036807146336613965,-0.0010775745902084249,-0.051228679902871534
NdssS,0.002237270283778555,0.01994413322030691,0.017597096048478256,-0.0026712393498178975,0.021495284954910678,0.010682043931916033,-0.03681909142093411,-0.0033842235567200407,-0.03273520261403312,0.04823623008006834,0.012320106578574928,0.031980176631797266,0.018717953313751593,0.07615266074368958,-0.025871793073860852,0.031044060804973492,0.02525525754365192,-0.06334033793872196,-0.031476732893751046,0.0005399863329231218,-0.010800326367780144,-0.022220427017397203,0.04691235996277226,0.18725444525813273,0.02868086641467016,-0.04408728136401294,-0.0066869660017640645,0.03588006962888383,-0.0016707485524905523,-0.007986893675268466,-0.059388011898240604,0.10272675736378883,-0.02038810248910701,-0.0283216424129711,-0.04075578107259953,-0.07026633357114888,-0.13169909508801492,0.015631644756397757,0.05424106582621971,0.03326460961927916,0.020828165990706478,0.06233567809062725,0.10254878911824539,0.005527566180690514,-0.08653465764615204,-0.0768316206341721,-0.0582510603042371,-0.013544448563193768,-0.01814577587499601,-0.027609645413275402,-0.0356054249607211,-0.0449386389693746,0.028883404559849588,-0.03991285283142188,-0.044571607866089026,0.05351545453576707,-0.012802641008557334,0.014838576267090155,-0.02128137982771347,0.009200199131958972,0.0021691842780691235,-0.008947580321437916,0.010568555851375921,-0.16077716002487086,0.04536604935849867,0.0038012552878639427,0.035938276451184116,0.10007503275405799
NddssS,-0.0015040165010948886,0.03918979868804414,0.020359281888033483,0.006821445794770645,0.021362658842228148,0.0387479302495205,-0.03800254982665848,-0.021789375778979544,-0.018331375001874907,-0.049663906563347,-0.08802244923129111,-0.06271964975693371,0.03464179144637979,0.08895955358038678,0.03501250295339059,0.09051190283315108,-0.0384267526313747,-0.042850293500114996,0.022229510086201214,0.023918025824429364,0.0564296212074858,0.022741648979772232,0.013175695111507964,-0.059335477174018596,0.021256202325227024,-0.03294227342994295,0.009020612192722367,0.0014118058219714164,0.038331362046166675,-0.025590181907524344,0.018676811788118274,-0.08542558866945295,-0.013339920421216971,0.06221144559393453,0.08941331099719144,0.03418769844844479,0.06002354222057553,-0.002921820309802715,-0.04236391202263172,0.03524330394121193,0.012290631165748947,0.006231370220469793,-0.00214080273667404,-0.05010014695938057,0.04813684212114933,0.04653622122300313,0.021835374110487995,-0.04243433078347914,-0.0034858335591925016,-0.007294937415584613,0.027160075607064967,-0.03821528313760682,0.0019984871992607665,0.027700722861682483,0.02260164799908352,0.0011136877294659047,-0.014168782513939665,0.027200710510168008,0.042760997069875725,-0.030099590875723933,0.04495978602620653,-0.08874876857585272,0.01607873093635876,0.0279772270479558,-0.05117100487122466,-0.04250126191812633,0.041028415013938446,-0.01193407498618268
SdCH2,-0.0011343732860576957,0.0017971122022929359,-0.010594201267723879,-0.0012076001469834448,0.011290664744579883,-0.003752361769968922,-0.0003544940480447204,0.024831704704452257,-0.01288761511414805,0.001369970874402354,-0.0035180443786857214,0.005380239436054153,-0.017404951360656826,0.020962513457337257,-0.0166476607964064,-0.009546882368820233,-0.01912662828618638,0.015806013715037932,-0.014483493140700045,-0.021672530317234446,-0.00879524722762883,-0.010356661462454283,-0.013681980360152831,-0.031158097778819466,-0.03301491683124938,-0.014147272577394865,-0.007811933137522935,0.005627097908146855,0.0002105933120075159,-0.0062083219580907805,0.003513541188116229,0.045685656284074234,-0.014041574046977973,-0.017434700544385066,0.0046664597313801435,-0.01805629140218026,0.014268361002258397,-0.01760330684621098,-0.06481550140408411,-0.05722391741886916,-0.007240921899521177,0.053327533460133615,-0.0007741415571963732,-0.006310088426395566,-0.010903444944319982,0.013199721790346088,-0.029832893360516085,0.025068289004806323,-0.002714254996664935,-0.12553359151947274,-0.09460154885457132,0.044308516935338715,-0.019839054505697278,0.039056362100966045,-0.048679018593479166,0.18191769496055615,-0.06914461440763563,-0.005282860867174271,-0.14591501728984793,0.09406965860228306,0.05315724294356551,-0.24046718220337132,-0.11497566124368157,0.18440760413941726,-0.13731889169716707,0.3064398485436081,-0.2082558409837764,0.06214688554380656
SssCH2,0.02391125290810041,-0.06515417570677096,-0.03363978721663326,-0.0014722611887263918,0.022830732293625318,0.022651350957922044,-0.056240773573918844,-0.002536742126104545,0.016479171420890545,0.05917116982412788,-0.03498435194913389,-0.005929385891302451,0.03894771210276526,0.026303504159271365,-0.041288565177186154,0.03343383097554703,0.061812289526288845,0.08658209909175738,0.016759618771509322,0.013958560378034555,0.005161160741775359,0.08438716651657312,0.04219935000785657,-0.029276771294000813,-0.04561663568866832,-0.014442804769971108,0.0044303846776079315,0.025119260923108726,0.0033317274281289898,-0.009963465093983813,-0.0074563858823614325,0.019982044681546362,0.01995690466419851,-0.029072459941621245,-0.05062376945080326,-0.034409655243536376,-0.00015386254825192305,0.05878293665701693,-0.019378621056788996,0.021214620519112964,-0.03721464122159654,0.010902735342769641,-0.03466291950269311,-0.022539086375913165,0.03478005235552641,-0.020862538353227593,0.0038393888068119575,-0.09721395805704358,-0.04201201441258101,0.028383615696915217,-0.033493280849810646,-0.030907652060838228,-0.020984978224218447,-0.014292990938994794,0.03024140133985108,-0.006167580234848996,-0.02126596992466503,0.0053893204271190775,0.012970860425662019,0.003951540287957781,-0.0027797193186555186,-0.007953060528268491,0.01759360269437728,-0.0079590083644366,-0.029099674302225296,-0.046325958472867856,-0.011208807750627936,0.05047875055596576
SsssCH,-0.05929785023702587,-0.005475193983818611,-0.04175139281374834,-0.01604361036746091,0.013548974208388036,-0.009612832031840941,-0.07314124821399996,-0.005357404159855133,-0.020808069455652025,0.0414028881762482,-0.05332444605432702,-0.07532484611313305,-0.016857904379270733,-0.0088242738797812,0.027096803357646845,-0.012377797313829427,0.06100525259454709,0.016626906449397367,0.041462310235772605,0.027616265016099182,-0.022861424443540074,0.02520806757189173,0.02084410982302863,0.006856685210214739,0.019959934985172057,0.006373068336821023,0.01571499204278115,-0.015458635894353555,-0.0257404202388088,0.005417435471457199,0.0470322697563559,0.04383212292685309,0.014735506874263447,0.015428549550793645,0.016360894709603065,-0.06709209686193535,-0.006004516674679197,0.018836801201015805,-0.019483125115565783,0.05937322987341211,0.008818806711119682,-0.022304683221502898,0.020665721457072867,0.02435450938981999,-0.026322937110118128,0.0038079541166687264,-0.027025223535713322,0.02279202850679421,0.02452505683544999,-0.015772815079146126,-0.0017955528679541744,-0.017395441733145528,-0.02639773770798301,0.029516070470094705,0.0032094596611503064,0.03934339645959683,0.00559063765663872,-0.010561168792755047,0.005411638533107756,-0.004881294878871671,-0.021397741619639938,-0.010275662020485016,-0.020697655462437747,-0.006703808104241816,-0.006919703563305169,-0.00017365612323699697,-0.025956036389645686,-0.024814699976326574
SdssC,-0.012574041659074386,-0.04692722153084223,-0.012181093030033951,0.00536771565515194,-0.002981291189854222,0.0030816193456525438,-0.051216190587705074,0.0584684685690498,-0.02801962655057268,0.025140567289390625,-0.05491560540716965,0.024022911481438237,-0.04008929219080213,-0.015269075395643634,-0.015406558925044157,0.05167369734579479,-0.03547220009198613,-0.032014040301352485,-0.011388619359787504,0.0776220426475355,-0.07132495937475335,0.011755367043534921,0.037461630954419706,0.021344259506686766,0.07704208099517959,-0.04187509985933051,-0.06526524831669689,0.011922192666510642,0.06479220547312163,-0.021121450023392246,-0.10306957078769341,-0.07720282301047793,-0.07744134976886226,-0.03261579028222149,0.009875145623763078,-0.012502254586872581,-0.06051187515293318,-0.10993344096683108,0.012503605161875047,-0.03187388787543502,-0.018041718554662245,0.011080557955963893,-0.07886223097627294,-0.009341900219837544,-0.00998861172841457,0.058818478211774584,-0.011306448422140123,-0.026754727960962038,-0.05109644372952844,0.062183448607518683,-0.03701710133612469,0.007095221595660252,0.07610365724352046,-0.06969817317044812,-0.004215450037604575,-0.03683770381746347,0.003585203258143434,-0.02682929837684204,-0.060313231945463334,0.011302847397880721,0.002764266504232097,-0.024904861979260264,0.0014512400947491067,0.021227563055764783,-0.06100421390587748,-0.012450830395214512,0.0016656866844648466,-0.0676233050463709
SaasC,-0.0006879836056689108,-0.013940141895629771,-0.07316345959801197,-0.026476927730640046,0.011807058383387454,-0.03552982408548712,0.03210603676819216,0.030546648663290796,-0.014148319523196501,-0.027883071780716015,-0.002038619239125631,-0.05111032303386491,-0.02800257383065621,0.06488502769088554,0.02880785339656566,-0.036648303650207624,0.04425997711999957,-0.03626497402021369,-0.07691560959436293,-0.02767883338052166,-0.09512204803160476,-0.04352297648143037,-0.04365917886112041,-0.06751995044949653,0.0201818137180245,-0.008850973095992974,-0.025032737399187124,0.002881186271851874,0.008954277897768557,-0.017868286180173252,-0.030496280294759075,-0.0814540429219034,-0.010049366345954125,-0.092788959611034,0.01900993417661714,0.005236969048464004,0.027863639466469445,0.040296579360528426,0.03163667455268442,0.02614547302276981,0.007890663365388182,-0.029600736195642977,-0.051494834257993796,0.011084410219729777,-0.02477391181005873,-0.0073987260349651085,-0.0209193915679032,0.014536786753144813,0.07860719964325093,0.020043172946519288,0.0010564170317363339,-0.020634274970973514,0.008907896788849439,-0.034125746944350284,0.027299914707138464,0.07105624496268735,0.017548341608352357,0.03062925051684681,0.041406602507078824,0.04436814070612303,0.016372912679588594,0.0721816465636235,0.02490551339235217,0.01180591372729509,-0.014975077102577351,-0.04388499085078598,0.06595915244759581,0.0204713070546198
SaaaC,-0.015309832405053507,0.011119016191890388,-0.04445364862604558,0.017858443125211888,-0.05045870897725304,-0.020945772094945272,0.00412962445071264,0.07146312889291434,0.03778562111264019,-0.03251654302844731,0.010118871719799647,0.016281779660643075,0.03541253926842217,-0.05509976986527733,-0.057364451638168584,0.02817233638396528,-0.03353618077607693,-0.055372174416661354,-0.025111487558721383,-0.008023639464028228,0.06831150413791669,0.013211380857977798,0.07917880022879982,0.030559126647703723,0.03843374858240201,0.08582878663901154,0.02960235711841776,0.020325715305502718,-0.06680952531522344,0.010959894022042699,-0.009212579110561432,-0.02660373592745416,0.017265988632193374,-0.026487859641386315,0.03280187699065035,-0.028500886122826214,0.011125919016923193,0.014511198483753627,-0.0996304821108628,0.033440292375076945,0.06866383979272753,-0.018730838104739186,0.09032086585467679,0.05134578890132944,0.0031340268423512814,-0.051323341371016955,-0.04942726042897503,-0.13134708088765668,-0.019553362533302716,-0.08274609111458747,0.0278241512133117,0.0518807926058295,0.050627171997495585,0.013453361866691476,0.006293901874984497,-0.10837570599738208,0.006374306603046236,0.08440987746499642,-0.026905541503464046,-0.041581759603968496,-0.03084995642064943,-0.0009442725654568887,-0.002909129413563553,0.047052555271637694,0.032549590305371676,-0.0005754990008564161,0.03536193056912379,0.02825634328082863
SssssC,-0.041716716103541905,-0.039527777131662535,-0.03651032995242644,-0.014911304110670428,-0.004621745517399432,-0.018857404633898046,0.06470163996443186,0.028845389560051282,-0.0064005700330605495,-0.06914462822030976,-0.004561613887226925,-0.11320992018384611,0.015122570307003962,0.027456303265901653,0.03241542170759285,-0.005561851906741845,-0.010022289872871808,0.03389016827775398,0.020594398227400102,0.01930715752319208,-0.038045994745478165,0.04691736330565475,0.007507827494032491,0.0009220739306324574,-0.004223453811742418,-0.04052932219569647,0.02954657343627404,0.015134862197637265,0.035685632819787524,0.04366754505478441,-0.05532741117500375,0.0020724459053928653,-0.024964245829106432,0.023650852029814963,-0.01832645596932081,-0.009732539423877997,0.046781745126544184,-0.017402514678579502,-0.024205679361335546,0.02381756396321355,-0.034446753510776154,-0.06762362643941665,-0.005885513813207919,-0.01875347832426772,0.008184539625222208,-0.011414297575970518,-0.04031700912594633,-5.731178789779808e-06,0.0001436855891060147,0.03699086967817268,0.01751497323442625,-0.014854986731555336,0.06314287709571788,-0.07385917489780508,0.004763235957113372,-0.013350399033925351,-0.011931745053905417,0.017930591035698298,-0.010881369139383066,0.009768554677424183,0.000848396164784572,0.007940342251608475,0.037185605882843246,0.0005573421682455635,-0.00983873332268639,0.06778937288689316,0.005622703114695367,0.01786947047303176
SsssN,0.03266932799750654,0.004430017104121604,-0.022951561836937685,-0.019440382773981534,-0.0009166367962046969,-0.029515352514574784,0.018543076981955887,-0.008066582432536593,-0.015238468952515523,-0.008714724163373887,0.009884127692434125,-0.05387680059576772,-0.036427707054783716,0.07761291092091706,-0.03893341445043371,-0.047174628157788404,0.08047137664398622,0.002250474192771954,-0.043460370487849065,-0.0028930343775401784,-0.010825328918196521,0.004056089074949571,-0.07847892090811466,0.08859579143131674,-0.009803973824288817,-0.012916088621226807,0.09292474018774857,0.035392200349328516,-0.018472442936593118,-0.11201408209208204,0.015808531685851123,-0.11120414899752677,0.029948291809235205,-0.007421468713118252,-0.036712223621238126,-0.02279951974012253,-0.02291112774040367,0.0007062699295290342,-0.013416845400413727,0.06122934005444765,-0.07038190366094606,-0.00599410646080984,0.03795711491028058,-0.09904069922658165,0.0750523428302267,-0.09286650198715353,-0.02453388371389059,-0.05615089656776803,-0.031286039743898465,0.018921141400341752,-0.0334744634281745,0.022956315928826413,-0.02361699258854971,0.08895906766097064,0.024716509798658873,0.03566752884075363,0.10934643560606985,-0.11251863278003443,0.07254993488889086,0.007447817116682744,0.0010766902428124203,0.009349852201533995,-0.006712574417290032,-0.057149726155794965,0.02724888441391176,0.00147237931418982,-0.020449208778839,-0.015556249433744774
SaasN,-0.0017003117647112712,0.01358271141971153,0.009842719897747813,0.01722828978485943,-0.0259716340613084,-0.06766299614184117,-0.02381500847770466,0.05030454485447358,-0.05882709453255211,0.03837667527028794,0.04254921010269606,-0.05143659159823564,-0.021710584528950475,0.04321020562524149,-0.032529931361295304,0.017057075148594288,-0.01907490297599734,0.05505363594492508,-0.04965872940975632,-0.01588474753824526,0.032115518857156355,0.04682545074676948,0.008970674517985845,-0.08231677098391493,-0.08231634225078598,-0.029654543729504223,-0.024806292828398704,0.09446152068547858,-0.03391221306793152,0.002246642370980798,0.04394361397528391,0.03131862595157248,-0.023336640033920945,0.06745404364814649,-0.05124947600753899,0.04280303772677817,-0.01837837525018359,-0.03747258290335467,0.008907671161622586,-0.015906906048206382,0.03695065182379074,0.016762663188910173,-0.07528341774795085,0.043776850906669065,-0.07355864392608015,0.005043054356717855,0.047336586699169604,0.006653623726597768,-0.0006739608903696618,-0.03686805501634097,-0.052174440176476586,0.049377837488032796,-0.017449416725577777,0.02813509946904767,0.0607061063862709,0.018154186586276228,-0.07052930756795218,0.0020715235286313635,-0.07118825770379629,-0.05996422742922041,-0.0444467026037,-0.10369123781395573,-0.03406758375179062,0.03726255066281967,0.013437502137873251,0.08857669580461927,0.01950778854714889,0.07924571950300296
SssssN,-0.009600015069785701,-0.0333119013733437,-0.009415645411166147,0.004920264146174181,0.020938066473298447,0.015131107613304674,-0.0008269390214447151,0.007618443081574595,-0.00014895776807241417,0.028084239065526,-0.014612347283097137,0.04200444609891743,0.04922338355246368,0.028560097747471973,-0.037229686032344236,0.019116894557987124,0.0750658121256765,0.08131727855019766,-0.02769046111011042,-0.002518403786565783,0.06660046165245888,0.08361737109630545,0.005762438459185344,-0.04129460370600325,0.04088825710369298,-0.03272449449096748,0.0942866166143294,0.010811938178190709,0.08900181787400159,0.04230833012903748,0.033246230493091354,0.08145939946843737,0.006612720309397423,-0.005537088658762982,0.0827910937498405,0.02586008802359912,-0.010823730087701572,0.014405264132197244,0.023533590092000543,-0.08339480148065624,0.054744178701839015,-0.1168756049898728,0.04738920900359055,0.033358091391481395,0.06397901828931599,-0.006625022633749377,-0.11645406993311455,0.01379418279162378,-0.14737739362496968,-0.008697273213673386,-0.047120369287114904,0.02563491191375618,0.009390196342180182,0.0658594626285001,0.03181278627637574,0.09890459805433904,0.05147937233588408,-0.05355667069942004,0.0112584872302638,-0.05803785000488632,0.02364738799062714,0.06738143186041999,0.02857190125472217,-0.05343893044793609,-0.02451489222884606,-0.04299884474704515,0.0351419444763133,0.007699436041811024
SdssS,-0.0026569055412417075,-0.03491487301658218,-0.021985668242069167,-0.005043103286204367,-0.022218987580396594,-0.014967335062282134,0.05855725823386303,0.007460755897846886,0.027726928497025054,-0.08098039188043306,-0.007157181011953756,-0.07054089595344515,-0.022084468470445134,-0.027320930794021425,0.032620602725128255,-0.025318290477634325,-0.03808171181234336,0.031082546953827905,0.02342174022794836,0.018309874441112255,-0.01294345550301054,0.03558190530543939,-0.0413021811848907,-0.14874034510574413,-0.07432003853711558,0.0845663493059249,0.009720951102662419,-0.039407812436649495,0.03465449709649875,0.016431114423064254,0.03529520400749417,-0.07069839018474894,0.003664012433688379,-0.0005447750685612524,0.06443523314668165,0.10260694953713821,0.0738753673920659,0.018525158474633242,-0.028553748456897638,0.019984163487090572,-0.03854398565034296,-0.04307161499016279,-0.06294260020093696,0.047983895271230946,0.03987123261023408,0.07363611433459462,0.024496917474292734,-0.011923834894306148,-0.05002810006164954,0.06640864854794298,0.03425649136170695,0.026633502380249637,-0.0456108265285883,0.03767437479461078,0.029962013591370563,0.011678105374600867,-0.031682403951898,-0.022372525475148036,0.013105553658485744,-0.009252890578027563,-0.017004029920112674,0.020828575276823434,-0.02602979950930841,0.10700468549119246,-0.03114524262170079,-0.06524133715943305,-0.04878175282459967,-0.048178118316462286
MAXsCH3,0.015996222323797035,-0.05710405248741442,-0.03772086278931605,-0.04079928528470237,-0.007420737575667441,0.02474445136549473,-0.05715148642102713,0.031098889047075275,0.03696744343547332,0.0433475478345087,0.009868726410553842,0.0005120959277283274,0.007662635334897865,0.014589912678709733,-0.030748121693105476,0.031373091990722544,-0.011466628497093116,-0.007292698622134323,-0.022287787047257267,0.011263552250082331,0.022165829758944537,0.04244530565373919,-0.04234044650289745,0.01834833796700755,-0.012133393766724124,-0.06832284550793778,-0.021281495201843012,0.006835561896951949,0.006653726772108425,-0.015849772797930234,0.0038364704495585885,-0.04676924672456946,-0.09721152430624784,0.01012378707316194,-0.012645670738590346,-0.006900080610877573,0.017728768092306037,-0.08114425302860984,0.07607426571848865,0.003124077744191784,0.045868925191602704,-0.07465344636105732,0.036465894457087276,-0.03722921654872818,0.012464568994925741,0.014555949280939826,-0.023809725809937902,0.054029689427587804,0.04932139342170939,-0.007243790525613484,0.043155103581574206,0.012161331883137061,-0.04173487946336056,-0.06434452454954215,-0.00638798019174992,0.0371267887667861,0.13684343609947122,0.021401594959937566,-0.04061161058032967,0.039721629328065784,-0.013848962765028687,0.017379132995086862,0.043848196244447926,-0.018490848805895885,-0.07592417683125297,0.0032585365687869544,0.060101909928489544,0.046626217766008116
MAXssCH2,-0.004884845086608984,-0.05390084417437325,-0.03560415989697082,-0.012583637835686778,-0.005349510866951012,-0.001766124350771628,-0.07498919254493873,0.02497239788476738,-0.015895719124733376,0.028783629165246977,-0.036695963323341074,-0.014756204104302862,-0.003503692720759389,-0.008728348280463837,-0.01715296330560788,0.020607162562078597,0.03058047564129506,0.0103176692089507,0.01757846447408122,0.0442020753388402,0.002747322542558243,0.10167333207291769,-0.008674644537084468,0.01691363630561669,-0.035548536882664995,-0.03892476946063847,0.04656615300608695,-0.011492777158447353,0.05502920365009561,0.016693402920096287,-0.012052183378513706,-0.019544899715677067,0.0007297425009878377,-0.03485628013068527,-0.033595118197072095,-0.0870189813507151,-0.023865028721976284,0.04400558584981994,-0.0043523507618423935,0.017734665654992363,0.025224875402768764,0.0047536233609092055,-0.038893053964762864,-0.028382438416339438,0.03653350782301814,-0.031888917442224315,0.08759218938745171,0.02295010343541953,0.02869949961790846,-0.05076849263884536,0.028680152894712048,-0.09224222403090525,0.04074754204800263,-0.10820882232622014,-0.001815650570571022,-0.07432825257122154,0.038496385560323455,0.013183785595216416,-0.02057777416857689,-0.07610793111279307,-0.03720069360203538,-0.028171784032586408,0.028375419297185334,0.00194739525670849,0.039121599319504756,0.028626574983301827,-0.08694663666072465,-0.05032105558275693
MAXdsCH,0.015463964533375858,-0.025292271471974426,-0.021014371858383833,-0.0020064854107722293,-0.024687174635554587,0.013560240522904119,-0.0008334293048095743,0.0085704193163611,0.03694566718076203,0.056567363511216814,0.01304734341296561,0.0058096655362268445,0.0065995490318819395,-0.06500949291232588,0.009759297252961898,-0.02677111569102652,-0.02805382737139056,0.049088808153046976,0.0346739145034838,0.057647654023482,0.0017431316244981047,-0.04536649168615663,0.000468117938939288,-0.09086257277772765,0.05275238627577749,-0.05415939954229783,-0.005610090895637162,-0.022489769129890452,-0.04264746095681455,-0.01656548398174116,0.11993752907385379,-0.015876839673050494,0.029996257610286133,0.0038423592060774854,-0.048126033520246095,0.06333428471584424,0.08309837356847519,-0.09318699875566432,-0.09993489751656785,-0.1259039623892087,-0.027111565806638087,-0.0881372950243527,-0.08182276287069692,0.009039209785545333,0.06083600275221525,-0.0262688978572855,0.09832214792532863,-0.044781777021506056,0.1484839770322947,-0.036962592886989075,0.05236933290616968,0.06690018091847102,-0.0015639815049309578,0.05290602233493992,0.0490033636693787,-0.07964849241792372,-0.026083167916969734,-0.07971704019515592,0.05072083076529322,0.030809987844219577,0.03462102281694436,0.06180547124740619,-0.009366164848202947,0.133287914483345,-0.039690411796695024,-0.00459109731075929,0.038039532642198344,-0.0847387040812337
MAXaaCH,0.0014176825662681118,-0.05635954491459596,-0.05541995227831064,-0.018616919751415825,-0.004877512209590596,-0.007987608896163418,0.03955533518468019,0.0563746877045699,0.0485202317007707,-0.057298325517020195,-0.0028056478908874477,-0.00026966051806089314,-0.009924086618630635,-0.009957941446150038,-0.00907884199698693,-0.06028120358675771,0.04203854312110081,-0.06656574308235959,-0.03576080311534507,-0.04510832700613552,-0.05759883470775892,-0.028015211932260604,-0.007739291825104313,-0.004117064108062138,-0.00045846278219676794,0.055414055879993505,-0.03165714279025577,0.00084100625160928,0.009094931699108222,-0.005913297914541512,-0.053851565313567676,-0.034031882838441774,-0.003827412231578945,-0.023339533574838197,0.03228066869674456,0.018637073672328648,0.001594134321540239,-0.0017296545403720017,0.008606270932868938,0.001323003677812975,0.0023188889375912658,0.0033267192234603085,-0.03158438643175017,-0.009457437722004422,-0.03644320192314604,-0.08054188740566758,-0.04106840693352863,-0.05164878638957598,0.02952282021520655,-0.0460094784944166,-0.06039150157787509,-0.001871729817222631,0.015601074748980114,-0.027350349128832545,0.010346870347520411,-0.04695174991620513,-0.0012791587425521889,-0.003434854288584218,0.022311863869179615,-0.07363040598221161,0.030088559554954496,-0.017301473405204333,-0.07596611426266639,0.01479569561573762,0.0600593456377078,-0.001664954060182751,-0.02389680048408814,-0.009897790809408296
