,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
Bit_650,0.04327624611220841,0.020222373484309098,-0.013655004943490421,0.0934598483955256,-0.046962158012657886,-0.013658898689179131,-0.023896055757285282,0.015975281379026124,0.02918105895572717,-0.019517833246238146,0.0023148591114114346,0.014887864617316483,-0.03172557397716588,0.028582977856132487,-0.018898164396453587,0.035316002656951374,-0.006094808719563558,0.04142020275734519,-0.012348161514429771,0.044446468979538266,0.05190248716851106,0.009837727958565468,-0.03568663144620506,-0.039747139815885894,-0.026452147242874955,-0.0885387398805062,0.021330493071452582,-0.028228564425616172,-0.019955347830621414,-0.015976534280832,0.03102848048093516,0.036624210795970114,0.036064003247932165,0.05327124952005082,-0.009395592013393695,-0.05806443978455214,-0.06609797167084162,0.009301511957355228,0.03224047042873219,-0.029821511734933123,-0.0012229677245555591,-0.027362808564726684,0.03532734587202314,-0.030440291976158777,-0.01731688487966096,-0.013203584672985588,-0.0025036351282026787,0.027780898570499604,0.026397194385022717,0.004189346397938706,-0.018688713419643226,-0.008943240935024088,-0.0069969368593791464,-0.0046203758157324455,0.06915307817071248,-0.0003287385504084821,-0.01769224465801916,0.01959549506933846,-0.015616295507230498,0.016525319260318135,-0.01012681120445804,0.017155942474644907,0.02781741634597816,-0.03181309395523681,0.008772851838942199,0.030890075685787496,0.05039570586026678,-0.0030273360725095854,-0.008760549600021124,-0.0014999251490554763,-0.05400115812435286,-0.03942493289003756,0.03580193076218805,0.007212370037032044,-0.06607411489956434,-0.03052817627962648,0.018576196952768437,-0.007406011083274976,0.01321660374019007,-0.02346575829445144,0.01769539687675563,-0.028306965543761636,0.02896147262213367,-0.025231673499015783,0.029243422404394745,0.03676491505928688,0.006065226724744916,-0.03838094733348714,0.025112532223368046,0.00028016627378234357,0.0017475222623657323,0.02141136619544419,-0.004943989249180032,0.02424368698793157,-0.007443677621176913,0.01818412047685408,-0.01850768920898167,-0.022660641549055397,0.047034286826266994,-0.01996866460317786,0.004868418319485309,0.02258704729982166,0.023925130387632974,0.017035412274994118,0.026225612449456617,-0.028025426466866017,-0.04214960174986077,-0.004591677122684593,-0.03264312727714799,-0.023033127974581097,-0.07520207878241277,-0.04172459467433629,0.014563458848789476,0.0270721145592677,0.025515442268212927,-0.04391165789378334,0.016656618245207415,0.01534547255604967,0.014242465941038215,-0.019804814653797877,-0.0043784078637482664,-0.018204602439496703,-0.025826993817899654,0.05080474770219151,-0.017015595665738955
Bit_651,-0.006450810713064688,-0.0001742565740327851,-0.001354495162362239,-0.0035959914524772447,0.054103530069078094,-0.05299731972125674,0.010674233472274567,-0.008974046413508173,-0.00822606897298818,-5.473870979550479e-06,-0.01334868097554422,-0.0019819498613872473,-0.007591105954653671,-0.04052584739352581,0.01895234284200868,-0.0029435354025622307,-0.004004655820789553,0.013992586467586622,-0.001381034110498314,-0.014748350344285645,-0.003334978971852253,-0.0003732883973689085,0.011928909160929422,-0.028861792808281078,-0.038555299141411654,0.036398862120624334,-0.017564870098593765,-0.08535861445605415,0.03139704237375346,-0.030701352241895928,-0.04974159681926662,0.016251675533295023,0.0384146982756816,-0.05202864642069094,0.08091881091049564,-0.01455040668595402,-0.02775656748796152,-0.02846456256942155,0.0860186707068374,0.01268595849288116,-0.011270819066777531,0.05114256197939972,-0.054794832873031385,0.00803977475949697,-0.07886728676956138,-0.03338350204105485,0.04793606524789624,0.03740151025645392,-0.07525038725568446,0.029501000266986366,-0.04349476343816684,0.023132950317148418,0.0010265096696361053,-0.004805338881586002,0.014941320636830195,-0.029969468886784447,-0.09792561918675124,0.02163724991222387,-0.04466061926328954,0.02687592509002918,-0.03088508328276433,-0.05767248839449515,0.02931013949034772,0.04143778311675676,0.0421861217766056,-0.009523838511628763,0.04756612208494525,-0.00487363133440676,0.11265740766772475,-0.033949665485890644,0.031436494351250094,-0.04784131699576685,-0.03319600815867942,0.03115067984454562,-0.022992029168540234,-0.02384634248886201,0.039472869211242684,-0.0030571752715009494,0.03761630567793564,-0.06832932194877939,-0.025327461597571998,-0.027596900337554017,0.0319227790931609,0.03633750770513165,0.006416237992841828,0.0011020430939898934,0.029096044271491376,0.02714320659113872,-0.05112465059629999,-0.08784998795475231,-0.027495009223408685,0.009454727476958746,0.018148002034518718,-0.04627224668244014,0.025782821460527405,-0.016875901893569693,-0.01568943872239033,0.006845304562633159,-0.03947052658328694,0.06894235390968484,0.005111373624973506,-0.030526766673499083,-0.014211328305450924,-0.05060037036854969,-0.03445043083599863,-0.024918159388031814,0.011706686204079447,0.0069147900705056895,-0.0018115477990632255,0.010102912259488925,-0.03748034989711177,-0.017968778592389104,0.022614521123559876,0.0525864307199019,-0.0003042122109811182,-0.031246144415415157,-0.012676125045795756,0.010393521736064086,-0.0282581599064168,0.007341395516147092,0.0034415965351414636,-0.012753585927745522,-0.03563103779985011,-0.0067190451782417416,-0.04620922250303173
Bit_652,0.03423969499299406,-0.015160692347983831,0.0022854927131458528,0.0021655658600853475,0.027412208736828227,-0.03238506837899375,0.05506705221869392,-0.0006393958041978824,-0.008981909384393277,-0.01902380012995049,-0.0440346153059278,0.023772116150031976,0.023793396255840323,-0.04096082704946909,0.02053571524692427,-0.033155031904384576,0.04055843558920417,-0.03157289385349212,-0.0368578694806449,0.0186822575344067,0.028443910717340558,-0.041356226638953095,0.03936898238066976,-0.028473858302240165,0.03142586473619365,0.08362822374479312,0.009308060679642216,-0.06969422692165274,-0.013227983380023737,0.00970817127331801,-0.028451217460711848,0.011661246082771672,0.058472564518497645,0.011130499372195957,0.032989395207540455,-0.03014756929165691,0.006227247909420113,-0.06812017988367648,0.02488692027081315,-0.04414357404845003,0.0019430661071336412,-0.030455433099846385,0.01909555400526887,0.024371583789214793,-0.037369077853514426,0.003197760511756601,-0.014907105923351257,0.010510730976274637,-0.03835053891332322,0.034895467538633373,-0.03725061170661372,0.008997341081580054,-0.03162489179698102,-0.02063986662750064,2.3746206049307085e-05,0.04177228677913105,-0.0023339320425213765,0.035418752153546465,-0.042360720901928994,-0.04656594825802512,0.010033875593223803,0.032960412518180354,-0.02930024057055248,0.020403794453464057,0.03458752925910871,0.016245468385303934,-0.03179644554098101,0.0020206226604389406,0.04375948638914203,0.032213225712950856,-0.013303492102087025,0.024834867791631056,-0.034947260527594136,-0.02649557778313257,0.049193119245372396,0.015073815834067306,0.004319694327663793,0.03963888982556819,-0.016385647836637526,-0.04943318305164324,-0.002230830269803454,0.027782692802386898,0.03356464381916268,0.058772179845521924,-0.00995965815290414,-0.00917171278310507,0.04293635301072497,0.017342644281971457,-0.016819681003613314,-0.09155109158296684,-0.06682605803685061,0.010203727950805389,0.028659181625798908,0.039880866657749175,0.016256784827954496,-0.031366829095736806,0.038364604628619146,0.018071155591575152,-0.007270807802032567,0.03379545387166351,0.013342308337757893,0.0008496109104850584,0.07078003254095881,0.013620068672411393,-0.004367212286658231,0.03900399045384829,0.015140495665448728,-0.023675454645197287,-0.04169325202623311,-0.06538110078637091,-0.028492806172827796,0.007677742800321469,-0.03469539641481858,0.053549446531051995,-0.119952754181466,0.007950143711308632,-0.015219605687496885,-0.0067361635270859165,0.005908141663618616,-0.017007911133245023,-0.02529269201373639,-0.0907043750140656,-0.024812296313249795,0.006129195796547051,-0.040851997424240075
Bit_653,0.0096333316603895,0.012934118729364692,-0.024715237783185337,0.062231901236043934,0.04714677018973297,0.06491820115618409,-0.005885168338798212,0.0030507220431413877,0.07307826302264554,0.0014745185376227215,-0.036923667571042346,0.009285818450785497,-0.0032376032930382325,0.040053255285180486,0.054273519743119544,0.05848943412483827,-0.04092911505567354,-0.030413380111643983,-0.00729591967239288,0.06879446000330182,-0.023739105927822364,-0.008213882099873143,0.06782818592186098,0.0362691588063253,0.024093682559112015,-0.0266205709811718,-0.0311821589660995,-0.009991809780526231,0.014096779779670741,-0.011568405764224406,0.015618729022995066,0.010980662978291195,-0.011724475516742779,-0.0014472057012742264,0.010815998262803427,-0.020484220229970287,0.007013008015956021,0.02294850710296051,-0.0021912519923208405,-0.017658626079992,0.06076775105783936,0.04236557892827942,-0.02426341217380345,0.04560062276200856,0.020431673507934192,0.023267108954617484,-0.04378222094725509,0.004848835776664346,-0.018013771367784252,0.005066280729597702,0.023327407545476478,-0.01361409097850509,-0.04465657175944892,0.035848505723164475,0.01030654310764953,-0.022018319691879736,-0.006713757568511091,0.036562130682481604,0.0420580756360978,0.10633623456944127,0.059604464294826465,0.006838651283794941,0.002959294845437658,0.027196423069484294,0.021689849540903573,-0.004908895693514881,0.021752684921475023,0.007428261446881967,0.05751228278564535,0.024365607400722713,-0.02595001161043846,-0.00036670236843731847,0.05660358993705543,0.00989405497032246,-0.030293855906440712,0.0019087386650243233,0.009412517072339489,-0.004506307862822546,-0.03886781761006916,-0.024610779034236172,-0.0007292585071500454,0.0018646574405373636,-0.03015821593770922,-0.0010684977265951207,0.01750605438999761,0.009571414264975712,-0.012030976122331408,0.012730332020324099,0.005800869066244493,-0.029463545801246122,-0.012711537683758128,-0.021021802683201633,0.00976923794747702,0.04218172871017048,0.009568007848349925,0.019346364187764784,-0.009897147602695288,-0.011495732201000437,0.03146143194626509,-0.004542136630212135,-0.008426653488383696,-0.010865387510304863,0.0073751142442307046,-0.02109272181727086,0.006350459457437547,-0.01247311293370913,0.0008477389849898528,-0.007374097174643934,0.01773537695401458,-0.003386140918380686,0.02794712623818446,0.011764458594463097,-0.0010410717200392498,0.007723471588136093,-0.021893092256961486,-0.013701827364052961,-0.018110395503733702,0.017947095702449102,-0.010677957205063976,0.004595104796786739,-0.0009589518776989651,0.015726037359745617,-0.005639995800033023,-0.04684339911669048,0.003402028404952325
Bit_655,0.002063839298686164,0.0011856773655971524,0.006264527037547869,0.008906356104689258,4.33205304462439e-05,-0.0038398661631600588,-0.016001012828772476,0.045521062410039934,-0.005427583809043854,-0.026315316586643857,0.023533514739378203,-0.0008136933053131436,-0.015731184848661508,0.0008971156028921692,0.018440265430761774,-0.009689014502909304,-0.031160521031422854,-0.018631249045153633,0.03551469014933352,-0.025699200371127547,0.028872353129089614,-0.0444371159838535,0.025675153706545512,-0.042469043762850336,-0.03522686377151347,-0.025263046875090272,0.005018990627229826,-0.011143901967407683,0.022466765057204848,0.024734462503200515,0.023702744708762342,-0.01725098907253824,0.02901283005280938,0.009932268212271955,-0.042524207838569084,-0.027608703412902717,0.05800388079242141,0.005022605274652277,0.029375348092766682,0.01823714750968556,-0.0009870833865337596,-0.0028623459277879564,0.0037255705739723923,-0.015404003851174668,-0.03976285572748771,0.005882643810554538,-0.10874442484158148,-0.014679147637767134,0.04123044309455415,-0.05326807777320573,-0.10844356981458665,0.05228404866610478,0.12717895762857562,-0.0656794090635263,0.0065441394329267995,-0.006957547119541958,-0.026185572525857775,-0.03602212807191437,0.09592505223300281,-0.04144486490100578,0.1031215363480975,-0.058440584403381686,0.05458995784638623,0.03434512187655539,-0.026083496594132224,-0.021785114951341777,0.04355413703916514,0.013031730438896627,0.006354293090810155,0.05453099598191621,0.051901618981370454,0.053927481969358954,-0.04240118285847944,0.019228118247739096,-0.01607930258441024,0.00733155013074566,-0.026336666467283647,0.010623549437243612,-0.014674788302958753,0.005479019193881236,-0.011224720525475516,-0.045517683820593555,0.0011573622300380842,-0.05161843676349731,0.002791805363120735,-0.04581330316274933,0.032827929838343525,-0.07924427571744734,0.01353127560444454,0.005203811975783705,0.049219877324526526,-0.05590913227041871,-0.020190579042427565,0.029438534096406472,0.03150418557910832,-0.05104109410676483,-0.051861562336839015,-0.03840267561821003,-0.009840356667008165,-0.008103839380454912,0.0576308790538527,-0.02500545600197202,0.007991113837502128,0.03050335152709903,0.024592029297888122,-0.06516079851966777,0.05838220277421685,0.022028391647805932,0.018298610150218227,-0.08616845793191202,-0.04148046254800628,0.040259172833332635,0.037373677730811586,0.019427464409135686,-0.013594938106902018,-0.001756766337265515,-0.02396013319673479,0.0433398547186902,0.0061034495538105525,0.024556987659071893,0.062226308777556194,-0.03664506720083988,-0.002020941945517829,-0.0020982321183772843,0.04369895384412201
Bit_656,0.08723232917622374,0.0211039593325057,0.029721530684982626,0.0006486844224734144,0.04667854811002274,-0.08375424898438134,-0.02258775072347367,0.042184496607106846,0.0325245289493167,0.06021487601760196,-0.04189316832199901,0.058922695928645206,-0.052017834691506844,0.026022934881204926,0.0035163616936306095,0.002749587210669662,-0.006745494995594624,-0.05244531915853536,-0.004368951315585435,0.018068171977241913,0.002503054084585391,-0.025837592144632826,0.029708340023796673,5.4636522060520766e-05,0.02734200629135789,0.010356594429117303,0.033463935421700154,-0.002727298232254182,-0.005454678098059541,0.011470430275973185,-0.012388235736151986,-0.02748775959334685,-0.018595798336583744,-0.029874456114700857,0.02379589492851352,-0.02236583574483605,0.02104303412070646,-0.015175030690146628,-0.0064016782029595294,-0.024774730252706174,0.016397565271074954,-0.00091290264500459,-0.021550441309398732,0.011123396728835168,0.0022312597672703824,0.02207327161596478,-0.02683430344043333,0.03878951035532553,-0.010124261916005307,-0.020950334365890055,-0.013096039571371405,-0.03959262287632261,-0.005326254221607428,0.011737181221443115,-0.004975625383745417,0.022650776683758204,7.102226366399951e-05,-0.04043672543747119,-0.02570846586959908,-0.03076308377398746,0.020163445678034825,-0.024447829951265,0.005668099989373194,-0.012753274486722066,0.004401322171065644,0.020751820724471168,-0.0022333841915691544,0.0017850366665802051,0.006024128255180835,0.009785115610374005,0.01249816738808233,-0.006598420248023199,-0.021424240667237575,0.0024054776240198107,-0.019423933619909975,-0.0028926930007948195,0.0009902042059472755,-0.007898893451529011,-0.051444266200820245,-0.007175434962128559,0.014899500755289353,-0.008598816706816914,0.020966067995853755,-0.030844422998428902,-0.002022261062886707,0.03054403232437042,-0.012208622678587768,-0.02076572328010873,0.012244980942047757,0.010193660861381239,-0.005236057437920754,-0.000778736816174792,0.017604263918095484,0.0008279687682530314,-0.005421637658289806,0.033402700572673326,0.011046396466827887,-0.007219668827984431,0.019145973025356432,0.0304305961695537,-0.008168974658268094,0.027815673626865215,0.008038164432738885,-0.00701401919920518,0.05357664753199755,0.0010897747135883435,0.004212685508353425,-0.0011168261893340983,0.048637830968900675,0.0025682153340514267,-0.006259232090035207,-0.002428477248473529,0.009485866551436538,0.03897684150947151,-0.004202687225716387,-0.017332940440860447,-0.0005124143266107463,0.023139190343245714,0.03587446690452581,0.012727560988391383,0.0026530600949590554,-0.039211528455520894,0.006789044645733802,-0.015945633273241465,0.03616890562439696
Bit_657,-0.004125300334543663,-0.0017609617191636534,0.005302684125202589,0.027839187692362596,0.006629810919928112,0.03910309465761798,-0.018427946704059554,0.005783587530952,0.029153149142810194,0.011447110032948295,-0.015152948393178782,-0.057181531668697175,0.04565364311613282,-0.03092313660753381,-0.03758893907840161,0.0501494259231937,0.012746452880499588,0.01330315919122769,-0.07274847895477124,-0.05559490000653029,-0.012084032645302487,0.05807362330564794,0.02983785586558684,0.011669386305138993,-0.0053387454220912775,0.057740837653121914,-0.02138405690355538,0.0366345847314237,0.006484211178266023,0.1013637257528075,0.01151064846906833,0.0012988677186921633,-0.020654945654630327,-0.06498659410796459,-0.04715135382706417,-0.008206480452707216,-0.00263329468007518,0.011746883861736961,-0.053181555492126144,0.01611816771295056,-0.026297752513418603,-0.022809064622802362,-0.041673457495524015,0.07812639730171901,-0.02272810442745092,0.00637545267289837,-0.014783227817485584,0.020761939764254698,-0.00993488402331126,0.008046059799200051,0.022192013167783842,0.03187769811470972,0.021251097111209896,-0.001912820255394525,0.03297722614150419,-0.006052727157383358,-0.05598988086097583,0.01294675662598188,-0.05218211968440846,0.0021322606915531728,-0.01933838698888182,0.02155218555116094,-0.0025249627092874855,0.038732685774759704,-0.01565849869733955,-0.012067374371192268,-0.007211371255408911,0.015490259403532656,-0.011792095907755547,-0.029583310794283918,0.062312676691978215,0.03400119435908531,-0.004506593364172306,0.017410095141287243,0.010930098867858106,-0.007726348933741119,-0.05996949934279109,-0.01813719850877992,-0.013566543075606183,0.050187796340483766,0.053158720205244925,-0.04419090599004216,-0.02061338361700753,0.0036610764185688715,-0.03286526792881819,0.041914516602455036,-0.024589759541627634,-0.026879938648848422,-0.007196838065893651,0.021737111182061116,0.0019243366281146037,-0.016210327663251662,0.004373454653166412,-0.008643341775764535,0.010681311652535167,0.03928365716112022,-0.027158920382253836,-0.019163561264194058,-0.08555403224701523,0.0033418099943345863,0.02262916284936417,0.016269076873041764,0.004857221111364439,0.029614275637385782,0.05725087109355324,-0.08662737329707684,0.02433966585173235,-0.0077241626712352286,-0.0135062945734188,0.022077789612516736,-0.008479490687235086,0.03092058090356205,-0.09860843213482717,-0.00696427599477537,0.01640465156325435,0.03917347265986573,-0.05634850717313768,-0.051070870888880675,-0.002194197337116465,-0.05710326448295713,-0.06632234531960818,0.05790515430274682,0.037232765143979364,-0.01338043763413371,-0.005343118664499234
Bit_658,0.01280224227162212,0.004208028023461056,0.016150612775821152,0.00015880231391022983,0.029840468906726716,-0.004556714843546253,0.003249391424192801,-0.05794244080143129,0.005197119881097506,-0.018275434388024543,-0.02557562685845592,0.016177341858389746,-0.03793223330961999,0.05213519214753269,0.023609690032342454,0.01464449859121241,-0.016036768927398266,0.002028723988620522,-0.044971570154680625,0.005396810416195897,-0.033799464350252516,0.0022318683796550393,0.0005282110000199856,0.004154415294053972,-0.020473888698643073,-0.026068244189042324,0.036208995824779586,0.1274310447397138,0.029276045187121506,-0.0015494060496953268,-0.004097383962366947,-0.030861520405369835,0.07212669024833093,-5.184060686002306e-05,-0.0213005906179839,-0.07105684671566168,-0.06907287514179229,-0.0579737970682733,0.01758032396761925,0.038961461923174893,-0.0327099818527899,0.006252650425242738,0.009280473828520623,0.03638085886308947,-0.04869382727352391,-0.007609884541556683,-0.029953190960078535,0.08900309249526689,0.012509096363033306,-0.0712481209946523,0.03511406572287632,-0.07270108943523579,-0.030334213672724458,0.03503759211565882,0.02259827423639996,0.033716690122639774,0.012937652299348946,-0.05427064499351741,0.04329700494098804,0.006510905202213658,0.00494308246592602,0.022427197504585872,-0.054470630916975994,0.0006623141916627789,-0.0486926752362277,0.0003254650950360692,0.060865207193979705,-0.022362045684001568,0.022727459198124102,0.043903465529218526,0.036391323892317126,-0.017322649363569028,-0.02871840286548009,-0.02750594348177692,0.04379511151241521,0.021245219790527035,-0.051002974017903276,-0.03981946135876219,-0.002471022070711021,0.025406986898924563,-0.0024397280061659414,0.0019005296013387028,-0.007521819554328198,-0.0301400477900227,0.00769843700823731,0.02585404984348918,-0.023087228645894662,0.02415204379785471,-0.06769521292198429,-0.01685564856960201,0.000451474896006672,0.027927733136029878,-0.05331703608003414,0.0014032852989433564,0.021790838041373373,0.026017220013327316,-0.03120602115571781,-0.02723562310899049,-0.024480236558001224,0.009745944113990412,-0.06528088802741568,-0.021946036702250177,-0.04669522017905545,0.055162126191269,0.00577084225090114,-0.028860203310848896,-0.028941682749699698,-0.002569829946866298,-0.06863291717175193,0.02791713280030362,0.00837313626252364,-0.00943723980219559,0.045014453883483116,0.019926819634185057,-0.015944482379284957,-0.002166803713955804,0.0021741412116313176,-0.012225921566512017,-0.03215136379204101,0.03076009659879724,-0.014551012137524801,-0.005928404374514977,0.0030546602147401175,-0.006189301840047153,-0.027084522643969947
Bit_659,-0.02654186111217795,-0.004769685431440751,-0.004741691527630624,-0.06022718862484037,0.06071738888785376,-0.038831419185703236,0.04011736250621645,-0.027305227829767784,-0.013725500457414774,0.014310193721774497,-0.007334864872437285,0.013200895375741784,-0.02697672888970705,-0.039308137991855695,0.0247253591249011,0.012696548974303938,0.06787646287416896,0.03637027589281776,0.07271048226894496,0.022190340028079663,-0.020008589064875338,-0.016923796350313807,-0.010070352170587878,0.009006958597870877,-0.04074851628796152,0.03292557994897437,-0.04069597763470513,0.04925829819511953,0.02355689757797127,-0.023838148460846066,-0.03144161317918312,0.08968940746914233,0.06093211491583275,0.0049510741363231765,0.023569866684160643,0.017130987030456374,0.0063163924864818735,0.037306568550926004,0.05270170971866245,-0.0364508680384189,-0.0502224192438106,-0.02690070763307602,0.01415974028591858,0.03853036099373375,0.039406614946637136,0.008129096454755486,-0.018839555411026623,-0.05599953734537495,-0.028499886303108922,0.015908785882588507,-0.001097585351959251,-0.05218286330167224,0.011680269191087602,0.01949084237157315,-0.006197745460067801,-0.0442510350161971,-0.01817455657752381,0.015092248423570436,-0.021182002935524035,-0.0023745658526814198,0.008582146610412358,-0.0109547880813759,-0.010342251610952912,0.022300257286948583,0.013104382216015271,0.026773750793346724,-0.028063021567323262,0.03892966140135981,0.0007529408027630915,-0.01478318366458517,-0.013459024222432345,-0.05517372292489191,-0.01428919843932594,-0.07369379907124493,-0.03702346862852347,0.008408814687697165,0.030138258389984445,0.0036003229589008446,-0.00760609635365477,0.009829073749114972,0.015508584991532712,-0.020298662430239735,-0.022951782973100788,-0.011986530962368442,0.017693159618841266,-0.06620468354849336,-0.015414524620969358,-0.022639123554216486,-0.024452269304588548,0.0069782556362069405,0.006402832874657851,0.02067263827215467,-0.06231524544303192,0.03322524491247369,0.04510391938903947,-0.00014404018657828587,-0.004886907227524803,0.003501043749917624,0.04475605639162274,0.009372378266448848,-0.006985204739979719,0.0005208821713324615,-0.04231998364544419,0.006568776257952006,-0.035833253544606945,-0.007489868619431059,-0.045545896448938285,0.026894336685233625,0.06791481747136394,-0.00978499476268172,-0.00811942527221553,0.004106297993880144,0.0036587022503373322,0.0029316960936404198,0.011548890494920382,0.010094302370858867,-0.026391138418940734,0.01386233655386039,-0.05796431929861449,-0.043629748456064564,-0.02187107006974049,0.005603831365732735,0.02194222175980228,-0.02522596020960425,-0.0023349824830265734
Bit_660,0.016718988814827446,0.0008273492914372615,0.01890301474236575,0.0030708300455655458,0.008515795876267395,-0.003481272635781829,0.02353238583752774,0.022872828534592098,0.0026861497372730214,0.009559022600315435,-0.006815728014952168,-0.00413343225649327,0.03447173129208023,-0.006861596258872036,0.0018954742244675926,-0.021072737542055915,0.00985239454061748,0.008034252853312916,-0.04005872804850358,0.028568849494600795,-0.007085162748302938,-0.09635899809931336,0.10829717832848589,0.10599142368178954,0.0990180842754282,0.019983685985649296,0.022962133345982925,0.03288492343778624,0.0135996342607467,0.05867368607821297,0.033566040917419174,0.0037025197881873843,-0.003855290741317679,-0.00442865731393129,0.04761501687865298,-0.021629449493892672,0.02044520256368246,0.003998124812554939,0.09463971786981022,-0.054552869576069,0.021762151903003984,-0.026358461348225833,-0.00916159191627543,-0.038443194405421766,0.026850364838450005,0.012410251541920556,-0.02015516030677288,0.006660427709098342,-0.0034997553870282747,0.062115799814299655,-0.033515854602656034,-0.026050051080020713,-0.013202126438083984,-0.005214019515205711,-0.053682726361703265,0.021837468211578333,0.012553790132246516,0.028290305102256646,0.04089446416077755,-0.0014917838692711264,-0.01711819024984717,0.029084863808654892,0.0014383051187588476,-0.02504632117309428,0.0006167925375267869,0.04038701608984779,-0.023210245723608542,-0.020670418392901117,0.0495284142595496,0.0003519076437500718,0.0007747740226822909,0.020493171256453224,-0.025205999444048662,0.0019726232173165486,-0.010795052617747975,-0.023217719570037237,0.03930966479803364,-0.058006431189627734,0.006205986090344021,-0.013498861041770652,0.025130608319256197,-0.029922037104590567,-0.02094087072691899,0.0015489633707160902,0.029848827043043216,0.016552497201832567,0.028184756523498722,0.018019058673348104,0.004057241241759978,-0.02512080485685127,-0.025808615897588323,0.034566996310653936,0.05994763328397204,0.019353264211177692,-0.0022959892334315727,-0.012894808525553124,0.017980504001366308,-0.014906886971155185,0.01655977596712273,-0.03496758027088275,-0.01284473824165296,0.007590056484039679,-0.021514287654241366,-0.0007501000009836439,-0.021663620105482544,-0.053115573128457876,0.006621613698417853,-0.023089212074013026,0.004428375119915261,-0.049248795724538365,0.036912297740899595,0.013153360654560287,-0.0045467847426115425,-0.0028199570392537583,0.07833090502120095,0.040210436768407465,0.011919398135038325,0.04643030733920005,0.013486699274933345,0.021281349081066804,-0.012425205772441774,-0.033650271164516424,-0.013508350628156394,0.04322726069666522,-0.016144218107244517
Bit_661,0.0007324758396832113,-0.003697461434946762,-0.005687404801617075,0.039883875701478895,0.018011696759900934,0.022247238003350517,-0.011935132229382892,-9.62898975803943e-05,-0.015920336827123408,0.00047887447275668364,0.01824003596915692,-0.008606333480392222,-0.0039010551418205697,-0.01589675500388359,0.032428393135156774,-0.022336612756937897,-0.028343715681199932,0.02671841269019291,0.05564561938618911,-0.017571323457639353,0.03331784127352598,-0.03846987808111256,0.06089043901788812,-0.07899507102572846,-0.0013034646143913425,-0.03144320527646472,0.009011305875845614,7.195140726633545e-05,0.04048689395065527,-0.02454129280104909,0.026895532300521933,-0.041428121742713604,-0.021736566082175588,-0.06210505538190435,0.04815766339069664,-0.026210980536753338,0.10808271476760635,0.021667500809565015,-0.07323739789349575,-0.018265156978079473,-0.015774106278476207,0.046292225317639706,0.003907437508885505,0.009820142743860824,-0.0453920384248411,0.011223537650719746,-0.05930680007739737,0.012970889236031019,0.04585938124199063,-0.015754449912925076,-0.0021225833239753656,-0.051131801391470465,0.0019297381211781145,0.010856843789442934,-0.007394097994491689,-0.03303372097614297,0.005155844184709643,0.028990580753418604,-0.016168278829156977,0.04976091905425775,0.025538137277720144,0.0312300249398016,-0.06897950418450302,-0.0003219643746171474,0.028415827081903745,-0.06648051942782529,-0.01929596291907929,-0.025272234860235835,-0.03954963784667194,0.058828180859173164,-0.019802074372246802,-0.013641937411571596,0.037956685443478654,0.05742976791157431,-0.02757751112801148,0.09485431794596041,0.0047373254716544825,-0.0024773700909172243,-0.030424699753592653,0.006844408018274452,-0.0463154857483006,0.0007851428043119992,-0.02998999984679206,0.005171450000730527,0.04426981189458169,-0.021633928782395485,0.06676685725705442,-0.012055209111112498,-0.01591429120879805,-0.0019598429572048265,-0.00022318539620306193,0.0017043101845855295,0.0049999335563157745,0.08537027375695733,-0.009281697380208937,-0.04254556911804039,-0.027537629990699343,0.0009835207445293773,-0.023670370429109695,0.03636669309125468,-0.013011883660594671,0.023512943806663814,-0.027761958418903856,-0.09520602412954544,-0.012278742848074346,-0.026292204631419853,-0.007838551016386806,-0.045142306474091065,-0.042802274052178985,0.05371920071546573,0.035400779517544674,-0.03593578071811396,0.03412965036031027,0.05856969708223832,0.06614172451241833,0.09002512746546486,-0.049082868671293585,-0.043273534349237266,0.07407470157602651,-0.018868362300301755,-0.010620133449645984,-0.03495284838743558,0.03423768752717471,-0.03995297137089443,0.033742343502876825
